"","OxyElectrode 1 Last (V)","OxyElectrode 1 Ave. (V)","OxyElectrode 1 Min. (V)","OxyElectrode 1 Max. (V)","OxyElectrode 2 Last (V)","OxyElectrode 2 Ave. (V)","OxyElectrode 2 Min. (V)","OxyElectrode 2 Max. (V)","OxyElectrode 3 Last (V)","OxyElectrode 3 Ave. (V)","OxyElectrode 3 Min. (V)","OxyElectrode 3 Max. (V)"
"188:42:32","0.66","0.66","0.66","0.66","0.60","0.60","0.60","0.60","1.07","1.07","1.07","1.07"
"188:42:33","0.66","0.66","0.66","0.66","0.60","0.60","0.60","0.60","1.06","1.06","1.06","1.06"
"188:42:34","0.67","0.67","0.67","0.67","0.60","0.60","0.60","0.60","1.12","1.12","1.12","1.12"
"188:42:35","0.67","0.67","0.67","0.67","0.60","0.60","0.60","0.60","1.08","1.08","1.08","1.08"
"188:42:36","0.67","0.67","0.67","0.67","0.60","0.60","0.60","0.60","1.05","1.05","1.05","1.05"
"188:42:37","0.67","0.67","0.67","0.67","0.60","0.60","0.60","0.60","1.11","1.11","1.11","1.11"
"188:42:38","0.67","0.67","0.67","0.67","0.60","0.60","0.60","0.60","1.11","1.11","1.11","1.11"
"188:42:39","0.67","0.67","0.67","0.67","0.60","0.60","0.60","0.60","1.04","1.04","1.04","1.04"
"188:42:40","0.67","0.67","0.67","0.67","0.60","0.60","0.60","0.60","1.09","1.09","1.09","1.09"
"188:42:41","0.67","0.67","0.67","0.67","0.60","0.60","0.60","0.60","1.12","1.12","1.12","1.12"
"188:42:42","0.67","0.67","0.67","0.67","0.60","0.60","0.60","0.60","1.05","1.05","1.05","1.05"
"188:42:43","0.67","0.67","0.67","0.67","0.60","0.60","0.60","0.60","1.07","1.07","1.07","1.07"
"188:42:44","0.67","0.67","0.67","0.67","0.60","0.60","0.60","0.60","1.12","1.12","1.12","1.12"
"188:42:45","0.67","0.67","0.67","0.67","0.60","0.60","0.60","0.60","1.07","1.07","1.07","1.07"
"188:42:46","0.67","0.67","0.67","0.67","0.60","0.60","0.60","0.60","1.05","1.05","1.05","1.05"
"188:42:47","0.67","0.67","0.67","0.67","0.60","0.60","0.60","0.60","1.11","1.11","1.11","1.11"
"188:42:48","0.67","0.67","0.67","0.67","0.60","0.60","0.60","0.60","1.10","1.10","1.10","1.10"
"188:42:49","0.67","0.67","0.67","0.67","0.60","0.60","0.60","0.60","1.05","1.05","1.05","1.05"
"188:42:50","0.67","0.67","0.67","0.67","0.60","0.60","0.60","0.60","1.08","1.08","1.08","1.08"
"188:42:51","0.67","0.67","0.67","0.67","0.60","0.60","0.60","0.60","1.12","1.12","1.12","1.12"
"188:42:52","0.67","0.67","0.67","0.67","0.60","0.60","0.60","0.60","1.07","1.07","1.07","1.07"
"188:42:53","0.67","0.67","0.67","0.67","0.60","0.60","0.60","0.60","1.05","1.05","1.05","1.05"
"188:42:54","0.67","0.67","0.67","0.67","0.60","0.60","0.60","0.60","1.11","1.11","1.11","1.11"
"188:42:55","0.67","0.67","0.67","0.67","0.60","0.60","0.60","0.60","1.11","1.11","1.11","1.11"
"188:42:56","0.67","0.67","0.67","0.67","0.60","0.60","0.60","0.60","1.05","1.05","1.05","1.05"
"188:42:57","0.67","0.67","0.67","0.67","0.60","0.60","0.60","0.60","1.07","1.07","1.07","1.07"
"188:42:58","0.67","0.67","0.67","0.67","0.60","0.60","0.60","0.60","1.12","1.12","1.12","1.12"
"188:42:59","0.67","0.67","0.67","0.67","0.60","0.60","0.60","0.60","1.09","1.09","1.09","1.09"
"188:43:00","0.67","0.67","0.67","0.67","0.60","0.60","0.60","0.60","1.04","1.04","1.04","1.04"
"188:43:01","0.67","0.67","0.67","0.67","0.60","0.60","0.60","0.60","1.08","1.08","1.08","1.08"
"188:43:02","0.67","0.67","0.67","0.67","0.60","0.60","0.60","0.60","1.12","1.12","1.12","1.12"
"188:43:03","0.67","0.67","0.67","0.67","0.60","0.60","0.60","0.60","1.09","1.09","1.09","1.09"
"188:43:04","0.67","0.67","0.67","0.67","0.60","0.60","0.60","0.60","1.04","1.04","1.04","1.04"
"188:43:05","0.67","0.67","0.67","0.67","0.60","0.60","0.60","0.60","1.07","1.07","1.07","1.07"
"188:43:06","0.67","0.67","0.67","0.67","0.60","0.60","0.60","0.60","1.12","1.12","1.12","1.12"
"188:43:07","0.67","0.67","0.67","0.67","0.60","0.60","0.60","0.60","1.10","1.10","1.10","1.10"
"188:43:08","0.67","0.67","0.67","0.67","0.60","0.60","0.60","0.60","1.05","1.05","1.05","1.05"
"188:43:09","0.67","0.67","0.67","0.67","0.60","0.60","0.60","0.60","1.05","1.05","1.05","1.05"
"188:43:10","0.67","0.67","0.67","0.67","0.60","0.60","0.60","0.60","1.10","1.10","1.10","1.10"
"188:43:11","0.67","0.67","0.67","0.67","0.60","0.60","0.60","0.60","1.11","1.11","1.11","1.11"
"188:43:12","0.67","0.67","0.67","0.67","0.60","0.60","0.60","0.60","1.07","1.07","1.07","1.07"
"188:43:13","0.67","0.67","0.67","0.67","0.60","0.60","0.60","0.60","1.04","1.04","1.04","1.04"
"188:43:14","0.67","0.67","0.67","0.67","0.60","0.60","0.60","0.60","1.07","1.07","1.07","1.07"
"188:43:15","0.67","0.67","0.67","0.67","0.60","0.60","0.60","0.60","1.12","1.12","1.12","1.12"
"188:43:16","0.67","0.67","0.67","0.67","0.60","0.60","0.60","0.60","1.09","1.09","1.09","1.09"
"188:43:17","0.67","0.67","0.67","0.67","0.60","0.60","0.60","0.60","1.04","1.04","1.04","1.04"
"188:43:18","0.67","0.67","0.67","0.67","0.60","0.60","0.60","0.60","1.05","1.05","1.05","1.05"
"188:43:19","0.67","0.67","0.67","0.67","0.60","0.60","0.60","0.60","1.10","1.10","1.10","1.10"
"188:43:20","0.67","0.67","0.67","0.67","0.60","0.60","0.60","0.60","1.11","1.11","1.11","1.11"
"188:43:21","0.67","0.67","0.67","0.67","0.60","0.60","0.60","0.60","1.06","1.06","1.06","1.06"
"188:43:22","0.66","0.66","0.66","0.66","0.60","0.60","0.60","0.60","1.03","1.03","1.03","1.03"
"188:43:23","0.66","0.66","0.66","0.66","0.60","0.60","0.60","0.60","1.08","1.08","1.08","1.08"
"188:43:24","0.66","0.66","0.66","0.66","0.60","0.60","0.60","0.60","1.11","1.11","1.11","1.11"
"188:43:25","0.66","0.66","0.66","0.66","0.60","0.60","0.60","0.60","1.09","1.09","1.09","1.09"
"188:43:26","0.65","0.65","0.65","0.65","0.60","0.60","0.60","0.60","1.04","1.04","1.04","1.04"
"188:43:27","0.65","0.65","0.65","0.65","0.60","0.60","0.60","0.60","1.05","1.05","1.05","1.05"
"188:43:28","0.66","0.66","0.66","0.66","0.60","0.60","0.60","0.60","1.11","1.11","1.11","1.11"
"188:43:29","0.66","0.66","0.66","0.66","0.60","0.60","0.60","0.60","1.11","1.11","1.11","1.11"
"188:43:30","0.66","0.66","0.66","0.66","0.60","0.60","0.60","0.60","1.05","1.05","1.05","1.05"
"188:43:31","0.66","0.66","0.66","0.66","0.60","0.60","0.60","0.60","1.04","1.04","1.04","1.04"
"188:43:32","0.66","0.66","0.66","0.66","0.60","0.60","0.60","0.60","1.10","1.10","1.10","1.10"
"188:43:33","0.66","0.66","0.66","0.66","0.60","0.60","0.60","0.60","1.12","1.12","1.12","1.12"
"188:43:34","0.66","0.66","0.66","0.66","0.60","0.60","0.60","0.60","1.06","1.06","1.06","1.06"
"188:43:35","0.66","0.66","0.66","0.66","0.60","0.60","0.60","0.60","1.04","1.04","1.04","1.04"
"188:43:36","0.66","0.66","0.66","0.66","0.60","0.60","0.60","0.60","1.09","1.09","1.09","1.09"
"188:43:37","0.66","0.66","0.66","0.66","0.60","0.60","0.60","0.60","1.12","1.12","1.12","1.12"
"188:43:38","0.66","0.66","0.66","0.66","0.60","0.60","0.60","0.60","1.07","1.07","1.07","1.07"
"188:43:39","0.66","0.66","0.66","0.66","0.60","0.60","0.60","0.60","1.04","1.04","1.04","1.04"
"188:43:40","0.66","0.66","0.66","0.66","0.60","0.60","0.60","0.60","1.07","1.07","1.07","1.07"
"188:43:41","0.66","0.66","0.66","0.66","0.60","0.60","0.60","0.60","1.11","1.11","1.11","1.11"
"188:43:42","0.66","0.66","0.66","0.66","0.59","0.59","0.59","0.59","1.10","1.10","1.10","1.10"
"188:43:43","0.66","0.66","0.66","0.66","0.59","0.59","0.59","0.59","1.05","1.05","1.05","1.05"
"188:43:44","0.66","0.66","0.66","0.66","0.60","0.60","0.60","0.60","1.05","1.05","1.05","1.05"
"188:43:45","0.66","0.66","0.66","0.66","0.60","0.60","0.60","0.60","1.10","1.10","1.10","1.10"
"188:43:46","0.66","0.66","0.66","0.66","0.59","0.59","0.59","0.59","1.11","1.11","1.11","1.11"
"188:43:47","0.66","0.66","0.66","0.66","0.59","0.59","0.59","0.59","1.06","1.06","1.06","1.06"
"188:43:48","0.66","0.66","0.66","0.66","0.59","0.59","0.59","0.59","1.03","1.03","1.03","1.03"
"188:43:49","0.66","0.66","0.66","0.66","0.59","0.59","0.59","0.59","1.08","1.08","1.08","1.08"
"188:43:50","0.66","0.66","0.66","0.66","0.59","0.59","0.59","0.59","1.11","1.11","1.11","1.11"
"188:43:51","0.66","0.66","0.66","0.66","0.59","0.59","0.59","0.59","1.08","1.08","1.08","1.08"
"188:43:52","0.66","0.66","0.66","0.66","0.59","0.59","0.59","0.59","1.03","1.03","1.03","1.03"
"188:43:53","0.66","0.66","0.66","0.66","0.59","0.59","0.59","0.59","1.06","1.06","1.06","1.06"
"188:43:54","0.66","0.66","0.66","0.66","0.59","0.59","0.59","0.59","1.11","1.11","1.11","1.11"
"188:43:55","0.66","0.66","0.66","0.66","0.59","0.59","0.59","0.59","1.09","1.09","1.09","1.09"
"188:43:56","0.66","0.66","0.66","0.66","0.59","0.59","0.59","0.59","1.04","1.04","1.04","1.04"
"188:43:57","0.66","0.66","0.66","0.66","0.59","0.59","0.59","0.59","1.05","1.05","1.05","1.05"
"188:43:58","0.66","0.66","0.66","0.66","0.59","0.59","0.59","0.59","1.10","1.10","1.10","1.10"
"188:43:59","0.66","0.66","0.66","0.66","0.59","0.59","0.59","0.59","1.10","1.10","1.10","1.10"
"188:44:00","0.66","0.66","0.66","0.66","0.59","0.59","0.59","0.59","1.05","1.05","1.05","1.05"
"188:44:01","0.66","0.66","0.66","0.66","0.59","0.59","0.59","0.59","1.04","1.04","1.04","1.04"
"188:44:02","0.66","0.66","0.66","0.66","0.59","0.59","0.59","0.59","1.08","1.08","1.08","1.08"
"188:44:03","0.66","0.66","0.66","0.66","0.59","0.59","0.59","0.59","1.11","1.11","1.11","1.11"
"188:44:04","0.66","0.66","0.66","0.66","0.59","0.59","0.59","0.59","1.08","1.08","1.08","1.08"
"188:44:05","0.66","0.66","0.66","0.66","0.59","0.59","0.59","0.59","1.03","1.03","1.03","1.03"
"188:44:06","0.66","0.66","0.66","0.66","0.59","0.59","0.59","0.59","1.07","1.07","1.07","1.07"
"188:44:07","0.66","0.66","0.66","0.66","0.59","0.59","0.59","0.59","1.11","1.11","1.11","1.11"
"188:44:08","0.66","0.66","0.66","0.66","0.59","0.59","0.59","0.59","1.09","1.09","1.09","1.09"
"188:44:09","0.66","0.66","0.66","0.66","0.59","0.59","0.59","0.59","1.04","1.04","1.04","1.04"
"188:44:10","0.66","0.66","0.66","0.66","0.59","0.59","0.59","0.59","1.05","1.05","1.05","1.05"
"188:44:11","0.66","0.66","0.66","0.66","0.59","0.59","0.59","0.59","1.10","1.10","1.10","1.10"
"188:44:12","0.66","0.66","0.66","0.66","0.59","0.59","0.59","0.59","1.10","1.10","1.10","1.10"
"188:44:13","0.66","0.66","0.66","0.66","0.59","0.59","0.59","0.59","1.05","1.05","1.05","1.05"
"188:44:14","0.66","0.66","0.66","0.66","0.59","0.59","0.59","0.59","1.04","1.04","1.04","1.04"
"188:44:15","0.66","0.66","0.66","0.66","0.59","0.59","0.59","0.59","1.09","1.09","1.09","1.09"
"188:44:16","0.66","0.66","0.66","0.66","0.59","0.59","0.59","0.59","1.10","1.10","1.10","1.10"
"188:44:17","0.66","0.66","0.66","0.66","0.59","0.59","0.59","0.59","1.05","1.05","1.05","1.05"
"188:44:18","0.66","0.66","0.66","0.66","0.59","0.59","0.59","0.59","1.04","1.04","1.04","1.04"
"188:44:19","0.66","0.66","0.66","0.66","0.59","0.59","0.59","0.59","1.09","1.09","1.09","1.09"
"188:44:20","0.66","0.66","0.66","0.66","0.59","0.59","0.59","0.59","1.10","1.10","1.10","1.10"
"188:44:21","0.66","0.66","0.66","0.66","0.59","0.59","0.59","0.59","1.05","1.05","1.05","1.05"
"188:44:22","0.66","0.66","0.66","0.66","0.59","0.59","0.59","0.59","1.04","1.04","1.04","1.04"
"188:44:23","0.66","0.66","0.66","0.66","0.59","0.59","0.59","0.59","1.09","1.09","1.09","1.09"
"188:44:24","0.66","0.66","0.66","0.66","0.59","0.59","0.59","0.59","1.10","1.10","1.10","1.10"
"188:44:25","0.66","0.66","0.66","0.66","0.59","0.59","0.59","0.59","1.04","1.04","1.04","1.04"
"188:44:26","0.66","0.66","0.66","0.66","0.59","0.59","0.59","0.59","1.03","1.03","1.03","1.03"
"188:44:27","0.66","0.66","0.66","0.66","0.59","0.59","0.59","0.59","1.09","1.09","1.09","1.09"
"188:44:28","0.66","0.66","0.66","0.66","0.59","0.59","0.59","0.59","1.10","1.10","1.10","1.10"
"188:44:29","0.66","0.66","0.66","0.66","0.59","0.59","0.59","0.59","1.04","1.04","1.04","1.04"
"188:44:30","0.66","0.66","0.66","0.66","0.59","0.59","0.59","0.59","1.03","1.03","1.03","1.03"
"188:44:31","0.66","0.66","0.66","0.66","0.59","0.59","0.59","0.59","1.09","1.09","1.09","1.09"
"188:44:32","0.66","0.66","0.66","0.66","0.59","0.59","0.59","0.59","1.11","1.11","1.11","1.11"
"188:44:33","0.66","0.66","0.66","0.66","0.59","0.59","0.59","0.59","1.05","1.05","1.05","1.05"
"188:44:34","0.66","0.66","0.66","0.66","0.59","0.59","0.59","0.59","1.03","1.03","1.03","1.03"
"188:44:35","0.66","0.66","0.66","0.66","0.59","0.59","0.59","0.59","1.08","1.08","1.08","1.08"
"188:44:36","0.66","0.66","0.66","0.66","0.59","0.59","0.59","0.59","1.11","1.11","1.11","1.11"
"188:44:37","0.65","0.65","0.65","0.65","0.59","0.59","0.59","0.59","1.06","1.06","1.06","1.06"
"188:44:38","0.64","0.64","0.64","0.64","0.59","0.59","0.59","0.59","1.03","1.03","1.03","1.03"
"188:44:39","0.65","0.65","0.65","0.65","0.59","0.59","0.59","0.59","1.06","1.06","1.06","1.06"
"188:44:40","0.65","0.65","0.65","0.65","0.59","0.59","0.59","0.59","1.11","1.11","1.11","1.11"
"188:44:41","0.65","0.65","0.65","0.65","0.59","0.59","0.59","0.59","1.08","1.08","1.08","1.08"
"188:44:42","0.65","0.65","0.65","0.65","0.59","0.59","0.59","0.59","1.03","1.03","1.03","1.03"
"188:44:43","0.65","0.65","0.65","0.65","0.59","0.59","0.59","0.59","1.04","1.04","1.04","1.04"
"188:44:44","0.65","0.65","0.65","0.65","0.59","0.59","0.59","0.59","1.09","1.09","1.09","1.09"
"188:44:45","0.65","0.65","0.65","0.65","0.59","0.59","0.59","0.59","1.10","1.10","1.10","1.10"
"188:44:46","0.65","0.65","0.65","0.65","0.59","0.59","0.59","0.59","1.05","1.05","1.05","1.05"
"188:44:47","0.65","0.65","0.65","0.65","0.59","0.59","0.59","0.59","1.03","1.03","1.03","1.03"
"188:44:48","0.65","0.65","0.65","0.65","0.59","0.59","0.59","0.59","1.07","1.07","1.07","1.07"
"188:44:49","0.66","0.66","0.66","0.66","0.59","0.59","0.59","0.59","1.11","1.11","1.11","1.11"
"188:44:50","0.65","0.65","0.65","0.65","0.59","0.59","0.59","0.59","1.07","1.07","1.07","1.07"
"188:44:51","0.65","0.65","0.65","0.65","0.59","0.59","0.59","0.59","1.03","1.03","1.03","1.03"
"188:44:52","0.65","0.65","0.65","0.65","0.59","0.59","0.59","0.59","1.05","1.05","1.05","1.05"
"188:44:53","0.65","0.65","0.65","0.65","0.59","0.59","0.59","0.59","1.10","1.10","1.10","1.10"
"188:44:54","0.65","0.65","0.65","0.65","0.59","0.59","0.59","0.59","1.09","1.09","1.09","1.09"
"188:44:55","0.65","0.65","0.65","0.65","0.59","0.59","0.59","0.59","1.03","1.03","1.03","1.03"
"188:44:56","0.65","0.65","0.65","0.65","0.59","0.59","0.59","0.59","1.03","1.03","1.03","1.03"
"188:44:57","0.65","0.65","0.65","0.65","0.59","0.59","0.59","0.59","1.08","1.08","1.08","1.08"
"188:44:58","0.65","0.65","0.65","0.65","0.59","0.59","0.59","0.59","1.10","1.10","1.10","1.10"
"188:44:59","0.65","0.65","0.65","0.65","0.58","0.58","0.58","0.58","1.05","1.05","1.05","1.05"
"188:45:00","0.65","0.65","0.65","0.65","0.59","0.59","0.59","0.59","1.03","1.03","1.03","1.03"
"188:45:01","0.65","0.65","0.65","0.65","0.59","0.59","0.59","0.59","1.07","1.07","1.07","1.07"
"188:45:02","0.65","0.65","0.65","0.65","0.59","0.59","0.59","0.59","1.11","1.11","1.11","1.11"
"188:45:03","0.65","0.65","0.65","0.65","0.58","0.58","0.58","0.58","1.07","1.07","1.07","1.07"
"188:45:04","0.65","0.65","0.65","0.65","0.58","0.58","0.58","0.58","1.03","1.03","1.03","1.03"
"188:45:05","0.65","0.65","0.65","0.65","0.59","0.59","0.59","0.59","1.06","1.06","1.06","1.06"
"188:45:06","0.65","0.65","0.65","0.65","0.59","0.59","0.59","0.59","1.11","1.11","1.11","1.11"
"188:45:07","0.65","0.65","0.65","0.65","0.58","0.58","0.58","0.58","1.06","1.06","1.06","1.06"
"188:45:08","0.65","0.65","0.65","0.65","0.58","0.58","0.58","0.58","1.03","1.03","1.03","1.03"
"188:45:09","0.65","0.65","0.65","0.65","0.58","0.58","0.58","0.58","1.08","1.08","1.08","1.08"
"188:45:10","0.65","0.65","0.65","0.65","0.58","0.58","0.58","0.58","1.10","1.10","1.10","1.10"
"188:45:11","0.65","0.65","0.65","0.65","0.58","0.58","0.58","0.58","1.05","1.05","1.05","1.05"
"188:45:12","0.65","0.65","0.65","0.65","0.58","0.58","0.58","0.58","1.02","1.02","1.02","1.02"
"188:45:13","0.65","0.65","0.65","0.65","0.58","0.58","0.58","0.58","1.08","1.08","1.08","1.08"
"188:45:14","0.65","0.65","0.65","0.65","0.58","0.58","0.58","0.58","1.10","1.10","1.10","1.10"
"188:45:15","0.65","0.65","0.65","0.65","0.58","0.58","0.58","0.58","1.04","1.04","1.04","1.04"
"188:45:16","0.65","0.65","0.65","0.65","0.58","0.58","0.58","0.58","1.03","1.03","1.03","1.03"
"188:45:17","0.65","0.65","0.65","0.65","0.58","0.58","0.58","0.58","1.09","1.09","1.09","1.09"
"188:45:18","0.65","0.65","0.65","0.65","0.58","0.58","0.58","0.58","1.10","1.10","1.10","1.10"
"188:45:19","0.65","0.65","0.65","0.65","0.58","0.58","0.58","0.58","1.03","1.03","1.03","1.03"
"188:45:20","0.65","0.65","0.65","0.65","0.58","0.58","0.58","0.58","1.04","1.04","1.04","1.04"
"188:45:21","0.65","0.65","0.65","0.65","0.58","0.58","0.58","0.58","1.10","1.10","1.10","1.10"
"188:45:22","0.65","0.65","0.65","0.65","0.58","0.58","0.58","0.58","1.08","1.08","1.08","1.08"
"188:45:23","0.65","0.65","0.65","0.65","0.58","0.58","0.58","0.58","1.02","1.02","1.02","1.02"
"188:45:24","0.65","0.65","0.65","0.65","0.58","0.58","0.58","0.58","1.05","1.05","1.05","1.05"
"188:45:25","0.65","0.65","0.65","0.65","0.58","0.58","0.58","0.58","1.10","1.10","1.10","1.10"
"188:45:26","0.65","0.65","0.65","0.65","0.58","0.58","0.58","0.58","1.05","1.05","1.05","1.05"
"188:45:27","0.65","0.65","0.65","0.65","0.58","0.58","0.58","0.58","1.02","1.02","1.02","1.02"
"188:45:28","0.65","0.65","0.65","0.65","0.58","0.58","0.58","0.58","1.08","1.08","1.08","1.08"
"188:45:29","0.65","0.65","0.65","0.65","0.58","0.58","0.58","0.58","1.09","1.09","1.09","1.09"
"188:45:30","0.65","0.65","0.65","0.65","0.58","0.58","0.58","0.58","1.03","1.03","1.03","1.03"
"188:45:31","0.65","0.65","0.65","0.65","0.58","0.58","0.58","0.58","1.03","1.03","1.03","1.03"
"188:45:32","0.65","0.65","0.65","0.65","0.58","0.58","0.58","0.58","1.10","1.10","1.10","1.10"
"188:45:33","0.65","0.65","0.65","0.65","0.58","0.58","0.58","0.58","1.08","1.08","1.08","1.08"
"188:45:34","0.65","0.65","0.65","0.65","0.58","0.58","0.58","0.58","1.02","1.02","1.02","1.02"
"188:45:35","0.65","0.65","0.65","0.65","0.58","0.58","0.58","0.58","1.05","1.05","1.05","1.05"
"188:45:36","0.65","0.65","0.65","0.65","0.58","0.58","0.58","0.58","1.10","1.10","1.10","1.10"
"188:45:37","0.65","0.65","0.65","0.65","0.58","0.58","0.58","0.58","1.06","1.06","1.06","1.06"
"188:45:38","0.64","0.64","0.64","0.64","0.58","0.58","0.58","0.58","1.03","1.03","1.03","1.03"
"188:45:39","0.64","0.64","0.64","0.64","0.58","0.58","0.58","0.58","1.08","1.08","1.08","1.08"
"188:45:40","0.64","0.64","0.64","0.64","0.58","0.58","0.58","0.58","1.09","1.09","1.09","1.09"
"188:45:41","0.64","0.64","0.64","0.64","0.58","0.58","0.58","0.58","1.04","1.04","1.04","1.04"
"188:45:42","0.64","0.64","0.64","0.64","0.58","0.58","0.58","0.58","1.04","1.04","1.04","1.04"
"188:45:43","0.65","0.65","0.65","0.65","0.58","0.58","0.58","0.58","1.09","1.09","1.09","1.09"
"188:45:44","0.65","0.65","0.65","0.65","0.58","0.58","0.58","0.58","1.08","1.08","1.08","1.08"
"188:45:45","0.65","0.65","0.65","0.65","0.58","0.58","0.58","0.58","1.02","1.02","1.02","1.02"
"188:45:46","0.65","0.65","0.65","0.65","0.58","0.58","0.58","0.58","1.05","1.05","1.05","1.05"
"188:45:47","0.65","0.65","0.65","0.65","0.58","0.58","0.58","0.58","1.10","1.10","1.10","1.10"
"188:45:48","0.65","0.65","0.65","0.65","0.58","0.58","0.58","0.58","1.07","1.07","1.07","1.07"
"188:45:49","0.65","0.65","0.65","0.65","0.58","0.58","0.58","0.58","1.02","1.02","1.02","1.02"
"188:45:50","0.65","0.65","0.65","0.65","0.58","0.58","0.58","0.58","1.05","1.05","1.05","1.05"
"188:45:51","0.65","0.65","0.65","0.65","0.58","0.58","0.58","0.58","1.10","1.10","1.10","1.10"
"188:45:52","0.65","0.65","0.65","0.65","0.58","0.58","0.58","0.58","1.08","1.08","1.08","1.08"
"188:45:53","0.65","0.65","0.65","0.65","0.58","0.58","0.58","0.58","1.02","1.02","1.02","1.02"
"188:45:54","0.65","0.65","0.65","0.65","0.58","0.58","0.58","0.58","1.04","1.04","1.04","1.04"
"188:45:55","0.65","0.65","0.65","0.65","0.58","0.58","0.58","0.58","1.09","1.09","1.09","1.09"
"188:45:56","0.65","0.65","0.65","0.65","0.58","0.58","0.58","0.58","1.08","1.08","1.08","1.08"
"188:45:57","0.65","0.65","0.65","0.65","0.58","0.58","0.58","0.58","1.02","1.02","1.02","1.02"
"188:45:58","0.65","0.65","0.65","0.65","0.58","0.58","0.58","0.58","1.02","1.02","1.02","1.02"
"188:45:59","0.65","0.65","0.65","0.65","0.58","0.58","0.58","0.58","1.08","1.08","1.08","1.08"
"188:46:00","0.65","0.65","0.65","0.65","0.58","0.58","0.58","0.58","1.10","1.10","1.10","1.10"
"188:46:01","0.65","0.65","0.65","0.65","0.58","0.58","0.58","0.58","1.05","1.05","1.05","1.05"
"188:46:02","0.65","0.65","0.65","0.65","0.58","0.58","0.58","0.58","1.02","1.02","1.02","1.02"
"188:46:03","0.65","0.65","0.65","0.65","0.58","0.58","0.58","0.58","1.06","1.06","1.06","1.06"
"188:46:04","0.65","0.65","0.65","0.65","0.58","0.58","0.58","0.58","1.10","1.10","1.10","1.10"
"188:46:05","0.65","0.65","0.65","0.65","0.58","0.58","0.58","0.58","1.08","1.08","1.08","1.08"
"188:46:06","0.65","0.65","0.65","0.65","0.58","0.58","0.58","0.58","1.02","1.02","1.02","1.02"
"188:46:07","0.65","0.65","0.65","0.65","0.58","0.58","0.58","0.58","1.02","1.02","1.02","1.02"
"188:46:08","0.65","0.65","0.65","0.65","0.58","0.58","0.58","0.58","1.08","1.08","1.08","1.08"
"188:46:09","0.65","0.65","0.65","0.65","0.58","0.58","0.58","0.58","1.10","1.10","1.10","1.10"
