,,Minutes,Oxy Electrode 1 Last (V),OxyElectrode 2 Last (V),OxyElectrode 3 Last (V)
78:36:41,10348,172.4666667,0.542,0.721,0.538
78:36:42,10349,172.4833333,0.541,0.722,0.537
78:36:43,10350,172.5,0.542,0.72,0.538
78:36:44,10351,172.5166667,0.54,0.721,0.537
78:36:45,10352,172.5333333,0.541,0.722,0.538
78:36:46,10353,172.55,0.542,0.723,0.537
78:36:47,10354,172.5666667,0.543,0.722,0.538
78:36:48,10355,172.5833333,0.542,0.722,0.538
78:36:49,10356,172.6,0.541,0.721,0.538
78:36:50,10357,172.6166667,0.541,0.723,0.539
78:36:51,10358,172.6333333,0.542,0.722,0.538
78:36:52,10359,172.65,0.542,0.722,0.539
78:36:53,10360,172.6666667,0.543,0.722,0.538
78:36:54,10361,172.6833333,0.542,0.721,0.539
78:36:55,10362,172.7,0.542,0.722,0.539
78:36:56,10363,172.7166667,0.543,0.723,0.539
78:36:57,10364,172.7333333,0.543,0.724,0.539
78:36:58,10365,172.75,0.543,0.723,0.539
78:36:59,10366,172.7666667,0.542,0.723,0.539
78:37:00,10367,172.7833333,0.542,0.722,0.54
78:37:01,10368,172.8,0.543,0.725,0.539
78:37:02,10369,172.8166667,0.543,0.724,0.54
78:37:03,10370,172.8333333,0.543,0.724,0.54
78:37:04,10371,172.85,0.543,0.722,0.54
78:37:05,10372,172.8666667,0.542,0.724,0.54
78:37:06,10373,172.8833333,0.544,0.724,0.54
78:37:07,10374,172.9,0.544,0.724,0.54
78:37:08,10375,172.9166667,0.544,0.723,0.539
78:37:09,10376,172.9333333,0.543,0.723,0.54
78:37:10,10377,172.95,0.543,0.724,0.54
78:37:11,10378,172.9666667,0.543,0.724,0.54
78:37:12,10379,172.9833333,0.544,0.724,0.539
78:37:13,10380,173,0.544,0.723,0.54
78:37:14,10381,173.0166667,0.543,0.723,0.539
78:37:15,10382,173.0333333,0.543,0.724,0.541
78:37:16,10383,173.05,0.543,0.725,0.539
78:37:17,10384,173.0666667,0.544,0.724,0.54
78:37:18,10385,173.0833333,0.544,0.724,0.539
78:37:19,10386,173.1,0.543,0.722,0.54
78:37:20,10387,173.1166667,0.542,0.724,0.539
78:37:21,10388,173.1333333,0.544,0.723,0.54
78:37:22,10389,173.15,0.543,0.724,0.539
78:37:23,10390,173.1666667,0.543,0.722,0.539
78:37:24,10391,173.1833333,0.542,0.723,0.539
78:37:25,10392,173.2,0.542,0.723,0.539
78:37:26,10393,173.2166667,0.543,0.724,0.539
78:37:27,10394,173.2333333,0.543,0.723,0.538
78:37:28,10395,173.25,0.542,0.722,0.539
78:37:29,10396,173.2666667,0.542,0.723,0.539
78:37:30,10397,173.2833333,0.543,0.723,0.539
78:37:31,10398,173.3,0.542,0.723,0.538
78:37:32,10399,173.3166667,0.542,0.722,0.539
78:37:33,10400,173.3333333,0.542,0.723,0.539
78:37:34,10401,173.35,0.543,0.724,0.539
78:37:35,10402,173.3666667,0.542,0.724,0.538
78:37:36,10403,173.3833333,0.542,0.722,0.539
78:37:37,10404,173.4,0.541,0.723,0.538
78:37:38,10405,173.4166667,0.543,0.723,0.539
78:37:39,10406,173.4333333,0.542,0.724,0.538
78:37:40,10407,173.45,0.542,0.722,0.538
78:37:41,10408,173.4666667,0.541,0.723,0.539
78:37:42,10409,173.4833333,0.542,0.723,0.538
78:37:43,10410,173.5,0.542,0.723,0.538
78:37:44,10411,173.5166667,0.542,0.721,0.538
78:37:45,10412,173.5333333,0.541,0.722,0.539
78:37:46,10413,173.55,0.542,0.723,0.537
78:37:47,10414,173.5666667,0.542,0.722,0.538
78:37:48,10415,173.5833333,0.541,0.721,0.537
78:37:49,10416,173.6,0.54,0.72,0.538
78:37:50,10417,173.6166667,0.54,0.723,0.537
78:37:51,10418,173.6333333,0.542,0.722,0.538
78:37:52,10419,173.65,0.541,0.722,0.537
78:37:53,10420,173.6666667,0.541,0.72,0.538
78:37:54,10421,173.6833333,0.54,0.723,0.537
78:37:55,10422,173.7,0.542,0.722,0.538
78:37:56,10423,173.7166667,0.541,0.722,0.537
78:37:57,10424,173.7333333,0.54,0.72,0.537
78:37:58,10425,173.75,0.54,0.722,0.537
78:37:59,10426,173.7666667,0.541,0.721,0.537
78:38:00,10427,173.7833333,0.54,0.72,0.538
78:38:01,10428,173.8,0.54,0.719,0.537
78:38:02,10429,173.8166667,0.539,0.722,0.537
78:38:03,10430,173.8333333,0.541,0.722,0.536
78:38:04,10431,173.85,0.54,0.721,0.537
78:38:05,10432,173.8666667,0.539,0.72,0.536
78:38:06,10433,173.8833333,0.54,0.721,0.537
78:38:07,10434,173.9,0.54,0.722,0.536
78:38:08,10435,173.9166667,0.54,0.721,0.537
78:38:09,10436,173.9333333,0.539,0.72,0.536
78:38:10,10437,173.95,0.539,0.719,0.537
78:38:11,10438,173.9666667,0.539,0.722,0.536
78:38:12,10439,173.9833333,0.54,0.72,0.537
78:38:13,10440,174,0.539,0.721,0.536
78:38:14,10441,174.0166667,0.539,0.719,0.536
78:38:15,10442,174.0333333,0.538,0.721,0.536
78:38:16,10443,174.05,0.54,0.72,0.536
78:38:17,10444,174.0666667,0.539,0.72,0.536
78:38:18,10445,174.0833333,0.539,0.718,0.536
78:38:19,10446,174.1,0.538,0.719,0.537
78:38:20,10447,174.1166667,0.539,0.72,0.535
78:38:21,10448,174.1333333,0.539,0.72,0.536
78:38:22,10449,174.15,0.539,0.719,0.535
78:38:23,10450,174.1666667,0.538,0.718,0.536
78:38:24,10451,174.1833333,0.538,0.72,0.535
78:38:25,10452,174.2,0.539,0.72,0.536
78:38:26,10453,174.2166667,0.538,0.72,0.534
78:38:27,10454,174.2333333,0.538,0.718,0.536
78:38:28,10455,174.25,0.537,0.719,0.534
78:38:29,10456,174.2666667,0.538,0.719,0.536
78:38:30,10457,174.2833333,0.538,0.72,0.534
78:38:31,10458,174.3,0.539,0.718,0.535
78:38:32,10459,174.3166667,0.537,0.719,0.535
78:38:33,10460,174.3333333,0.537,0.718,0.535
78:38:34,10461,174.35,0.537,0.72,0.535
78:38:35,10462,174.3666667,0.538,0.719,0.535
78:38:36,10463,174.3833333,0.537,0.719,0.535
78:38:37,10464,174.4,0.536,0.717,0.535
78:38:38,10465,174.4166667,0.536,0.719,0.535
78:38:39,10466,174.4333333,0.537,0.719,0.534
78:38:40,10467,174.45,0.538,0.718,0.535
78:38:41,10468,174.4666667,0.537,0.717,0.534
78:38:42,10469,174.4833333,0.536,0.717,0.535
78:38:43,10470,174.5,0.536,0.719,0.534
78:38:44,10471,174.5166667,0.537,0.718,0.535
78:38:45,10472,174.5333333,0.537,0.719,0.533
78:38:46,10473,174.55,0.536,0.716,0.535
78:38:47,10474,174.5666667,0.535,0.718,0.533
78:38:48,10475,174.5833333,0.536,0.718,0.534
78:38:49,10476,174.6,0.536,0.719,0.533
78:38:50,10477,174.6166667,0.537,0.717,0.534
78:38:51,10478,174.6333333,0.536,0.717,0.534
78:38:52,10479,174.65,0.536,0.716,0.534
78:38:53,10480,174.6666667,0.535,0.718,0.533
78:38:54,10481,174.6833333,0.536,0.717,0.533
78:38:55,10482,174.7,0.536,0.718,0.534
78:38:56,10483,174.7166667,0.535,0.716,0.533
78:38:57,10484,174.7333333,0.534,0.716,0.534
78:38:58,10485,174.75,0.534,0.716,0.533
78:38:59,10486,174.7666667,0.535,0.717,0.534
78:39:00,10487,174.7833333,0.535,0.717,0.533
78:39:01,10488,174.8,0.536,0.716,0.533
78:39:02,10489,174.8166667,0.535,0.715,0.532
78:39:03,10490,174.8333333,0.535,0.714,0.533
78:39:04,10491,174.85,0.534,0.717,0.533
78:39:05,10492,174.8666667,0.536,0.716,0.533
78:39:06,10493,174.8833333,0.535,0.717,0.532
78:39:07,10494,174.9,0.535,0.715,0.533
78:39:08,10495,174.9166667,0.533,0.716,0.533
78:39:09,10496,174.9333333,0.534,0.715,0.532
78:39:10,10497,174.95,0.534,0.717,0.532
78:39:11,10498,174.9666667,0.535,0.716,0.532
78:39:12,10499,174.9833333,0.534,0.716,0.532
78:39:13,10500,175,0.533,0.715,0.532
78:39:14,10501,175.0166667,0.533,0.715,0.533
78:39:15,10502,175.0333333,0.533,0.715,0.531
78:39:16,10503,175.05,0.534,0.715,0.532
78:39:17,10504,175.0666667,0.534,0.714,0.531
78:39:18,10505,175.0833333,0.534,0.713,0.532
78:39:19,10506,175.1,0.533,0.714,0.531
78:39:20,10507,175.1166667,0.533,0.714,0.532
78:39:21,10508,175.1333333,0.534,0.715,0.531
78:39:22,10509,175.15,0.534,0.714,0.532
78:39:23,10510,175.1666667,0.534,0.715,0.531
78:39:24,10511,175.1833333,0.533,0.713,0.532
78:39:25,10512,175.2,0.532,0.714,0.531
78:39:26,10513,175.2166667,0.533,0.715,0.531
78:39:27,10514,175.2333333,0.533,0.715,0.531
78:39:28,10515,175.25,0.533,0.713,0.531
78:39:29,10516,175.2666667,0.532,0.713,0.532
78:39:30,10517,175.2833333,0.532,0.713,0.531
78:39:31,10518,175.3,0.532,0.714,0.531
78:39:32,10519,175.3166667,0.533,0.714,0.531
78:39:33,10520,175.3333333,0.532,0.713,0.531
78:39:34,10521,175.35,0.531,0.713,0.53
78:39:35,10522,175.3666667,0.531,0.713,0.531
78:39:36,10523,175.3833333,0.532,0.714,0.53
78:39:37,10524,175.4,0.533,0.713,0.531
78:39:38,10525,175.4166667,0.532,0.713,0.53
78:39:39,10526,175.4333333,0.531,0.712,0.531
78:39:40,10527,175.45,0.531,0.714,0.53
78:39:41,10528,175.4666667,0.532,0.713,0.531
78:39:42,10529,175.4833333,0.532,0.714,0.53
78:39:43,10530,175.5,0.532,0.711,0.53
78:39:44,10531,175.5166667,0.53,0.712,0.53
78:39:45,10532,175.5333333,0.531,0.712,0.53
78:39:46,10533,175.55,0.531,0.713,0.53
78:39:47,10534,175.5666667,0.532,0.712,0.529
78:39:48,10535,175.5833333,0.53,0.711,0.53
78:39:49,10536,175.6,0.53,0.712,0.53
78:39:50,10537,175.6166667,0.53,0.713,0.53
78:39:51,10538,175.6333333,0.531,0.712,0.529
78:39:52,10539,175.65,0.531,0.712,0.53
78:39:53,10540,175.6666667,0.53,0.712,0.529
78:39:54,10541,175.6833333,0.53,0.712,0.53
78:39:55,10542,175.7,0.531,0.713,0.529
78:39:56,10543,175.7166667,0.531,0.711,0.53
78:39:57,10544,175.7333333,0.529,0.711,0.529
78:39:58,10545,175.75,0.53,0.71,0.53
78:39:59,10546,175.7666667,0.53,0.712,0.528
78:40:00,10547,175.7833333,0.531,0.711,0.529
78:40:01,10548,175.8,0.53,0.711,0.529
78:40:02,10549,175.8166667,0.53,0.709,0.529
78:40:03,10550,175.8333333,0.529,0.711,0.529
78:40:04,10551,175.85,0.53,0.71,0.528
78:40:05,10552,175.8666667,0.53,0.709,0.529
78:40:06,10553,175.8833333,0.529,0.709,0.528
78:40:07,10554,175.9,0.529,0.709,0.529
78:40:08,10555,175.9166667,0.53,0.71,0.528
78:40:09,10556,175.9333333,0.53,0.71,0.529
78:40:10,10557,175.95,0.53,0.71,0.528
78:40:11,10558,175.9666667,0.529,0.708,0.529
78:40:12,10559,175.9833333,0.529,0.71,0.528
78:40:13,10560,176,0.53,0.71,0.529
78:40:14,10561,176.0166667,0.529,0.711,0.528
78:40:15,10562,176.0333333,0.53,0.709,0.529
78:40:16,10563,176.05,0.528,0.709,0.527
78:40:17,10564,176.0666667,0.529,0.71,0.528
78:40:18,10565,176.0833333,0.529,0.711,0.527
78:40:19,10566,176.1,0.53,0.71,0.528
78:40:20,10567,176.1166667,0.529,0.709,0.528
78:40:21,10568,176.1333333,0.528,0.709,0.528
78:40:22,10569,176.15,0.528,0.71,0.528
78:40:23,10570,176.1666667,0.529,0.709,0.527
78:40:24,10571,176.1833333,0.528,0.709,0.528
78:40:25,10572,176.2,0.528,0.708,0.527
78:40:26,10573,176.2166667,0.527,0.708,0.528
78:40:27,10574,176.2333333,0.527,0.709,0.527
78:40:28,10575,176.25,0.528,0.709,0.527
78:40:29,10576,176.2666667,0.528,0.71,0.526
78:40:30,10577,176.2833333,0.528,0.707,0.528
78:40:31,10578,176.3,0.527,0.708,0.526
78:40:32,10579,176.3166667,0.527,0.708,0.527
78:40:33,10580,176.3333333,0.528,0.709,0.526
78:40:34,10581,176.35,0.529,0.707,0.527
78:40:35,10582,176.3666667,0.527,0.708,0.527
78:40:36,10583,176.3833333,0.527,0.706,0.527
78:40:37,10584,176.4,0.527,0.709,0.526
78:40:38,10585,176.4166667,0.528,0.708,0.527
78:40:39,10586,176.4333333,0.528,0.708,0.527
78:40:40,10587,176.45,0.527,0.707,0.526
78:40:41,10588,176.4666667,0.526,0.707,0.527
78:40:42,10589,176.4833333,0.527,0.708,0.526
78:40:43,10590,176.5,0.527,0.708,0.527
78:40:44,10591,176.5166667,0.527,0.708,0.525
78:40:45,10592,176.5333333,0.526,0.707,0.527
78:40:46,10593,176.55,0.526,0.707,0.526
78:40:47,10594,176.5666667,0.527,0.708,0.526
78:40:48,10595,176.5833333,0.527,0.708,0.525
78:40:49,10596,176.6,0.527,0.706,0.526
78:40:50,10597,176.6166667,0.526,0.707,0.526
78:40:51,10598,176.6333333,0.526,0.707,0.526
78:40:52,10599,176.65,0.526,0.708,0.525
78:40:53,10600,176.6666667,0.527,0.707,0.526
78:40:54,10601,176.6833333,0.525,0.706,0.525
78:40:55,10602,176.7,0.526,0.706,0.526
78:40:56,10603,176.7166667,0.526,0.708,0.525
78:40:57,10604,176.7333333,0.526,0.707,0.525
78:40:58,10605,176.75,0.525,0.706,0.526
78:40:59,10606,176.7666667,0.525,0.706,0.525
78:41:00,10607,176.7833333,0.524,0.706,0.525
78:41:01,10608,176.8,0.526,0.706,0.524
78:41:02,10609,176.8166667,0.525,0.706,0.525
78:41:03,10610,176.8333333,0.524,0.705,0.524
78:41:04,10611,176.85,0.525,0.706,0.526
78:41:05,10612,176.8666667,0.525,0.707,0.524
78:41:06,10613,176.8833333,0.525,0.705,0.525
78:41:07,10614,176.9,0.524,0.705,0.524
78:41:08,10615,176.9166667,0.524,0.705,0.525
78:41:09,10616,176.9333333,0.525,0.707,0.523
78:41:10,10617,176.95,0.526,0.705,0.524
78:41:11,10618,176.9666667,0.524,0.705,0.524
78:41:12,10619,176.9833333,0.524,0.705,0.524
78:41:13,10620,177,0.525,0.706,0.523
78:41:14,10621,177.0166667,0.525,0.705,0.524
78:41:15,10622,177.0333333,0.523,0.705,0.524
78:41:16,10623,177.05,0.524,0.706,0.524
78:41:17,10624,177.0666667,0.525,0.706,0.524
78:41:18,10625,177.0833333,0.525,0.705,0.523
78:41:19,10626,177.1,0.524,0.704,0.524
78:41:20,10627,177.1166667,0.523,0.705,0.523
78:41:21,10628,177.1333333,0.524,0.705,0.524
78:41:22,10629,177.15,0.524,0.704,0.522
78:41:23,10630,177.1666667,0.523,0.702,0.524
78:41:24,10631,177.1833333,0.523,0.705,0.523
78:41:25,10632,177.2,0.524,0.705,0.523
78:41:26,10633,177.2166667,0.524,0.704,0.522
78:41:27,10634,177.2333333,0.523,0.703,0.523
78:41:28,10635,177.25,0.523,0.705,0.522
78:41:29,10636,177.2666667,0.524,0.704,0.523
78:41:30,10637,177.2833333,0.523,0.703,0.523
78:41:31,10638,177.3,0.523,0.702,0.523
78:41:32,10639,177.3166667,0.523,0.704,0.522
78:41:33,10640,177.3333333,0.523,0.703,0.523
78:41:34,10641,177.35,0.522,0.702,0.523
78:41:35,10642,177.3666667,0.522,0.702,0.523
78:41:36,10643,177.3833333,0.522,0.704,0.523
78:41:37,10644,177.4,0.523,0.703,0.522
78:41:38,10645,177.4166667,0.521,0.702,0.523
78:41:39,10646,177.4333333,0.522,0.704,0.522
78:41:40,10647,177.45,0.523,0.704,0.523
78:41:41,10648,177.4666667,0.521,0.703,0.521
78:41:42,10649,177.4833333,0.521,0.702,0.523
78:41:43,10650,177.5,0.522,0.704,0.521
78:41:44,10651,177.5166667,0.522,0.702,0.522
78:41:45,10652,177.5333333,0.52,0.702,0.522
78:41:46,10653,177.55,0.521,0.703,0.522
78:41:47,10654,177.5666667,0.522,0.703,0.521
78:41:48,10655,177.5833333,0.521,0.701,0.522
78:41:49,10656,177.6,0.52,0.703,0.522
78:41:50,10657,177.6166667,0.522,0.702,0.522
78:41:51,10658,177.6333333,0.521,0.702,0.521
78:41:52,10659,177.65,0.521,0.701,0.521
78:41:53,10660,177.6666667,0.521,0.702,0.522
78:41:54,10661,177.6833333,0.522,0.702,0.521
78:41:55,10662,177.7,0.52,0.7,0.522
78:41:56,10663,177.7166667,0.52,0.701,0.521
78:41:57,10664,177.7333333,0.521,0.702,0.522
78:41:58,10665,177.75,0.521,0.701,0.52
78:41:59,10666,177.7666667,0.52,0.701,0.521
78:42:00,10667,177.7833333,0.52,0.703,0.52
78:42:01,10668,177.8,0.521,0.7,0.521
78:42:02,10669,177.8166667,0.52,0.7,0.52
78:42:03,10670,177.8333333,0.52,0.7,0.521
78:42:04,10671,177.85,0.52,0.702,0.52
78:42:05,10672,177.8666667,0.521,0.701,0.52
78:42:06,10673,177.8833333,0.519,0.7,0.52
78:42:07,10674,177.9,0.52,0.699,0.52
78:42:08,10675,177.9166667,0.52,0.701,0.52
78:42:09,10676,177.9333333,0.521,0.7,0.52
78:42:10,10677,177.95,0.519,0.699,0.521
78:42:11,10678,177.9666667,0.519,0.7,0.52
78:42:12,10679,177.9833333,0.52,0.701,0.52
78:42:13,10680,178,0.52,0.7,0.519
78:42:14,10681,178.0166667,0.519,0.699,0.52
78:42:15,10682,178.0333333,0.519,0.701,0.519
78:42:16,10683,178.05,0.52,0.7,0.52
78:42:17,10684,178.0666667,0.519,0.7,0.519
78:42:18,10685,178.0833333,0.519,0.699,0.52
78:42:19,10686,178.1,0.52,0.701,0.519
78:42:20,10687,178.1166667,0.52,0.7,0.519
78:42:21,10688,178.1333333,0.518,0.699,0.519
78:42:22,10689,178.15,0.519,0.699,0.52
78:42:23,10690,178.1666667,0.519,0.7,0.519
78:42:24,10691,178.1833333,0.519,0.699,0.519
78:42:25,10692,178.2,0.517,0.698,0.519
78:42:26,10693,178.2166667,0.518,0.699,0.519
78:42:27,10694,178.2333333,0.518,0.7,0.519
78:42:28,10695,178.25,0.519,0.699,0.518
78:42:29,10696,178.2666667,0.517,0.698,0.519
78:42:30,10697,178.2833333,0.518,0.699,0.518
78:42:31,10698,178.3,0.518,0.699,0.519
78:42:32,10699,178.3166667,0.518,0.699,0.518
78:42:33,10700,178.3333333,0.517,0.697,0.519
78:42:34,10701,178.35,0.517,0.699,0.518
78:42:35,10702,178.3666667,0.518,0.7,0.519
78:42:36,10703,178.3833333,0.518,0.7,0.517
78:42:37,10704,178.4,0.518,0.697,0.519
78:42:38,10705,178.4166667,0.517,0.698,0.518
78:42:39,10706,178.4333333,0.518,0.698,0.518
78:42:40,10707,178.45,0.518,0.698,0.518
78:42:41,10708,178.4666667,0.517,0.696,0.518
78:42:42,10709,178.4833333,0.516,0.697,0.518
78:42:43,10710,178.5,0.518,0.697,0.518
78:42:44,10711,178.5166667,0.517,0.698,0.518
78:42:45,10712,178.5333333,0.517,0.696,0.517
78:42:46,10713,178.55,0.516,0.697,0.519
78:42:47,10714,178.5666667,0.517,0.698,0.517
78:42:48,10715,178.5833333,0.517,0.697,0.517
78:42:49,10716,178.6,0.517,0.696,0.517
78:42:50,10717,178.6166667,0.515,0.696,0.518
78:42:51,10718,178.6333333,0.516,0.698,0.517
78:42:52,10719,178.65,0.517,0.696,0.518
78:42:53,10720,178.6666667,0.517,0.696,0.516
78:42:54,10721,178.6833333,0.516,0.694,0.517
78:42:55,10722,178.7,0.515,0.697,0.516
78:42:56,10723,178.7166667,0.517,0.696,0.517
78:42:57,10724,178.7333333,0.516,0.697,0.516
78:42:58,10725,178.75,0.516,0.695,0.517
78:42:59,10726,178.7666667,0.515,0.698,0.517
78:43:00,10727,178.7833333,0.517,0.697,0.516
78:43:01,10728,178.8,0.516,0.696,0.517
78:43:02,10729,178.8166667,0.515,0.695,0.516
78:43:03,10730,178.8333333,0.515,0.697,0.517
78:43:04,10731,178.85,0.516,0.696,0.516
78:43:05,10732,178.8666667,0.515,0.696,0.517
78:43:06,10733,178.8833333,0.515,0.695,0.516
78:43:07,10734,178.9,0.514,0.696,0.517
78:43:08,10735,178.9166667,0.516,0.696,0.516
78:43:09,10736,178.9333333,0.516,0.695,0.516
78:43:10,10737,178.95,0.514,0.695,0.516
78:43:11,10738,178.9666667,0.515,0.695,0.517
78:43:12,10739,178.9833333,0.514,0.696,0.516
78:43:13,10740,179,0.516,0.695,0.517
78:43:14,10741,179.0166667,0.515,0.695,0.515
78:43:15,10742,179.0333333,0.515,0.693,0.516
78:43:16,10743,179.05,0.515,0.695,0.515
78:43:17,10744,179.0666667,0.516,0.694,0.516
78:43:18,10745,179.0833333,0.514,0.694,0.516
78:43:19,10746,179.1,0.514,0.694,0.516
78:43:20,10747,179.1166667,0.515,0.695,0.515
78:43:21,10748,179.1333333,0.515,0.695,0.515
78:43:22,10749,179.15,0.514,0.693,0.516
78:43:23,10750,179.1666667,0.513,0.693,0.515
78:43:24,10751,179.1833333,0.515,0.694,0.515
78:43:25,10752,179.2,0.514,0.694,0.514
78:43:26,10753,179.2166667,0.513,0.693,0.516
78:43:27,10754,179.2333333,0.513,0.695,0.515
78:43:28,10755,179.25,0.514,0.694,0.516
78:43:29,10756,179.2666667,0.514,0.694,0.514
78:43:30,10757,179.2833333,0.513,0.694,0.515
78:43:31,10758,179.3,0.514,0.695,0.514
78:43:32,10759,179.3166667,0.515,0.693,0.515
78:43:33,10760,179.3333333,0.513,0.693,0.514
78:43:34,10761,179.35,0.513,0.693,0.515
78:43:35,10762,179.3666667,0.513,0.693,0.514
78:43:36,10763,179.3833333,0.513,0.691,0.515
78:43:37,10764,179.4,0.512,0.692,0.515
78:43:38,10765,179.4166667,0.514,0.693,0.514
78:43:39,10766,179.4333333,0.513,0.692,0.514
78:43:40,10767,179.45,0.512,0.692,0.514
78:43:41,10768,179.4666667,0.512,0.694,0.515
78:43:42,10769,179.4833333,0.513,0.694,0.513
78:43:43,10770,179.5,0.512,0.692,0.514
78:43:44,10771,179.5166667,0.512,0.693,0.514
78:43:45,10772,179.5333333,0.513,0.693,0.514
78:43:46,10773,179.55,0.513,0.693,0.512
78:43:47,10774,179.5666667,0.512,0.692,0.514
78:43:48,10775,179.5833333,0.511,0.694,0.513
78:43:49,10776,179.6,0.513,0.693,0.514
78:43:50,10777,179.6166667,0.511,0.692,0.513
78:43:51,10778,179.6333333,0.512,0.692,0.514
78:43:52,10779,179.65,0.512,0.694,0.513
78:43:53,10780,179.6666667,0.513,0.691,0.513
78:43:54,10781,179.6833333,0.511,0.692,0.513
78:43:55,10782,179.7,0.512,0.692,0.513
78:43:56,10783,179.7166667,0.512,0.692,0.513
78:43:57,10784,179.7333333,0.511,0.691,0.513
78:43:58,10785,179.75,0.512,0.692,0.513
78:43:59,10786,179.7666667,0.512,0.691,0.512
78:44:00,10787,179.7833333,0.511,0.69,0.514
78:44:01,10788,179.8,0.512,0.692,0.512
78:44:02,10789,179.8166667,0.512,0.691,0.513
78:44:03,10790,179.8333333,0.51,0.691,0.512
78:44:04,10791,179.85,0.511,0.692,0.513
78:44:05,10792,179.8666667,0.511,0.692,0.511
78:44:06,10793,179.8833333,0.51,0.69,0.513
78:44:07,10794,179.9,0.51,0.692,0.512
78:44:08,10795,179.9166667,0.511,0.691,0.512
78:44:09,10796,179.9333333,0.51,0.691,0.512
78:44:10,10797,179.95,0.51,0.691,0.512
78:44:11,10798,179.9666667,0.511,0.692,0.511
78:44:12,10799,179.9833333,0.51,0.689,0.512
78:44:13,10800,180,0.509,0.692,0.512
78:44:14,10801,180.0166667,0.511,0.691,0.512
78:44:15,10802,180.0333333,0.51,0.69,0.511
78:44:16,10803,180.05,0.509,0.69,0.511
78:44:17,10804,180.0666667,0.51,0.691,0.512
78:44:18,10805,180.0833333,0.51,0.69,0.511
78:44:19,10806,180.1,0.509,0.689,0.512
78:44:20,10807,180.1166667,0.51,0.691,0.511
78:44:21,10808,180.1333333,0.51,0.69,0.512
78:44:22,10809,180.15,0.509,0.69,0.511
78:44:23,10810,180.1666667,0.51,0.69,0.512
78:44:24,10811,180.1833333,0.51,0.691,0.51
78:44:25,10812,180.2,0.51,0.688,0.511
78:44:26,10813,180.2166667,0.509,0.69,0.511
78:44:27,10814,180.2333333,0.51,0.689,0.511
78:44:28,10815,180.25,0.509,0.689,0.51
78:44:29,10816,180.2666667,0.509,0.689,0.511
78:44:30,10817,180.2833333,0.509,0.69,0.511
78:44:31,10818,180.3,0.509,0.688,0.51
78:44:32,10819,180.3166667,0.508,0.688,0.511
78:44:33,10820,180.3333333,0.509,0.69,0.51
78:44:34,10821,180.35,0.509,0.688,0.511
78:44:35,10822,180.3666667,0.508,0.688,0.51
78:44:36,10823,180.3833333,0.509,0.689,0.511
78:44:37,10824,180.4,0.509,0.688,0.509
78:44:38,10825,180.4166667,0.508,0.687,0.511
78:44:39,10826,180.4333333,0.508,0.689,0.51
78:44:40,10827,180.45,0.509,0.688,0.51
78:44:41,10828,180.4666667,0.507,0.688,0.509
78:44:42,10829,180.4833333,0.508,0.688,0.511
78:44:43,10830,180.5,0.508,0.689,0.509
78:44:44,10831,180.5166667,0.508,0.686,0.51
78:44:45,10832,180.5333333,0.507,0.687,0.51
78:44:46,10833,180.55,0.508,0.688,0.51
78:44:47,10834,180.5666667,0.508,0.688,0.51
78:44:48,10835,180.5833333,0.507,0.686,0.51
78:44:49,10836,180.6,0.507,0.688,0.509
78:44:50,10837,180.6166667,0.508,0.687,0.509
78:44:51,10838,180.6333333,0.506,0.686,0.51
78:44:52,10839,180.65,0.507,0.687,0.509
78:44:53,10840,180.6666667,0.508,0.687,0.51
78:44:54,10841,180.6833333,0.508,0.686,0.509
78:44:55,10842,180.7,0.506,0.685,0.51
78:44:56,10843,180.7166667,0.506,0.687,0.509
78:44:57,10844,180.7333333,0.507,0.686,0.509
78:44:58,10845,180.75,0.506,0.686,0.508
78:44:59,10846,180.7666667,0.506,0.687,0.509
78:45:00,10847,180.7833333,0.507,0.688,0.508
78:45:01,10848,180.8,0.507,0.686,0.509
78:45:02,10849,180.8166667,0.505,0.686,0.508
78:45:03,10850,180.8333333,0.506,0.686,0.509
