"","OxyElectrode 1 Last (V)","OxyElectrode 1 Ave. (V)","OxyElectrode 1 Min. (V)","OxyElectrode 1 Max. (V)","OxyElectrode 2 Last (V)","OxyElectrode 2 Ave. (V)","OxyElectrode 2 Min. (V)","OxyElectrode 2 Max. (V)","OxyElectrode 3 Last (V)","OxyElectrode 3 Ave. (V)","OxyElectrode 3 Min. (V)","OxyElectrode 3 Max. (V)"
"170:40:38","0.24","0.24","0.24","0.24","0.68","0.68","0.68","0.68","0.54","0.54","0.54","0.54"
"170:40:39","0.24","0.24","0.24","0.24","0.68","0.68","0.68","0.68","0.52","0.52","0.52","0.52"
"170:40:40","0.24","0.24","0.24","0.24","0.69","0.69","0.69","0.69","0.54","0.54","0.54","0.54"
"170:40:41","0.24","0.24","0.24","0.24","0.68","0.68","0.68","0.68","0.55","0.55","0.55","0.55"
"170:40:42","0.24","0.24","0.24","0.24","0.68","0.68","0.68","0.68","0.52","0.52","0.52","0.52"
"170:40:43","0.24","0.24","0.24","0.24","0.68","0.68","0.68","0.68","0.52","0.52","0.52","0.52"
"170:40:44","0.24","0.24","0.24","0.24","0.68","0.68","0.68","0.68","0.55","0.55","0.55","0.55"
"170:40:45","0.24","0.24","0.24","0.24","0.68","0.68","0.68","0.68","0.53","0.53","0.53","0.53"
"170:40:46","0.24","0.24","0.24","0.24","0.68","0.68","0.68","0.68","0.52","0.52","0.52","0.52"
"170:40:47","0.24","0.24","0.24","0.24","0.68","0.68","0.68","0.68","0.54","0.54","0.54","0.54"
"170:40:48","0.24","0.24","0.24","0.24","0.68","0.68","0.68","0.68","0.54","0.54","0.54","0.54"
"170:40:49","0.24","0.24","0.24","0.24","0.68","0.68","0.68","0.68","0.52","0.52","0.52","0.52"
"170:40:50","0.24","0.24","0.24","0.24","0.68","0.68","0.68","0.68","0.53","0.53","0.53","0.53"
"170:40:51","0.24","0.24","0.24","0.24","0.68","0.68","0.68","0.68","0.55","0.55","0.55","0.55"
"170:40:52","0.24","0.24","0.24","0.24","0.68","0.68","0.68","0.68","0.52","0.52","0.52","0.52"
"170:40:53","0.24","0.24","0.24","0.24","0.68","0.68","0.68","0.68","0.52","0.52","0.52","0.52"
"170:40:54","0.24","0.24","0.24","0.24","0.68","0.68","0.68","0.68","0.54","0.54","0.54","0.54"
"170:40:55","0.24","0.24","0.24","0.24","0.68","0.68","0.68","0.68","0.54","0.54","0.54","0.54"
"170:40:56","0.24","0.24","0.24","0.24","0.68","0.68","0.68","0.68","0.52","0.52","0.52","0.52"
"170:40:57","0.24","0.24","0.24","0.24","0.68","0.68","0.68","0.68","0.53","0.53","0.53","0.53"
"170:40:58","0.24","0.24","0.24","0.24","0.68","0.68","0.68","0.68","0.54","0.54","0.54","0.54"
"170:40:59","0.24","0.24","0.24","0.24","0.68","0.68","0.68","0.68","0.53","0.53","0.53","0.53"
"170:41:00","0.24","0.24","0.24","0.24","0.68","0.68","0.68","0.68","0.52","0.52","0.52","0.52"
"170:41:01","0.24","0.24","0.24","0.24","0.68","0.68","0.68","0.68","0.53","0.53","0.53","0.53"
"170:41:02","0.24","0.24","0.24","0.24","0.68","0.68","0.68","0.68","0.54","0.54","0.54","0.54"
"170:41:03","0.24","0.24","0.24","0.24","0.68","0.68","0.68","0.68","0.53","0.53","0.53","0.53"
"170:41:04","0.24","0.24","0.24","0.24","0.68","0.68","0.68","0.68","0.52","0.52","0.52","0.52"
"170:41:05","0.24","0.24","0.24","0.24","0.68","0.68","0.68","0.68","0.54","0.54","0.54","0.54"
"170:41:06","0.24","0.24","0.24","0.24","0.68","0.68","0.68","0.68","0.55","0.55","0.55","0.55"
"170:41:07","0.24","0.24","0.24","0.24","0.68","0.68","0.68","0.68","0.52","0.52","0.52","0.52"
"170:41:08","0.24","0.24","0.24","0.24","0.68","0.68","0.68","0.68","0.52","0.52","0.52","0.52"
"170:41:09","0.24","0.24","0.24","0.24","0.68","0.68","0.68","0.68","0.54","0.54","0.54","0.54"
"170:41:10","0.24","0.24","0.24","0.24","0.68","0.68","0.68","0.68","0.54","0.54","0.54","0.54"
"170:41:11","0.24","0.24","0.24","0.24","0.68","0.68","0.68","0.68","0.52","0.52","0.52","0.52"
"170:41:12","0.24","0.24","0.24","0.24","0.68","0.68","0.68","0.68","0.52","0.52","0.52","0.52"
"170:41:13","0.24","0.24","0.24","0.24","0.68","0.68","0.68","0.68","0.54","0.54","0.54","0.54"
"170:41:14","0.24","0.24","0.24","0.24","0.68","0.68","0.68","0.68","0.53","0.53","0.53","0.53"
"170:41:15","0.24","0.24","0.24","0.24","0.68","0.68","0.68","0.68","0.51","0.51","0.51","0.51"
"170:41:16","0.24","0.24","0.24","0.24","0.68","0.68","0.68","0.68","0.53","0.53","0.53","0.53"
"170:41:17","0.24","0.24","0.24","0.24","0.68","0.68","0.68","0.68","0.54","0.54","0.54","0.54"
"170:41:18","0.24","0.24","0.24","0.24","0.68","0.68","0.68","0.68","0.52","0.52","0.52","0.52"
"170:41:19","0.24","0.24","0.24","0.24","0.68","0.68","0.68","0.68","0.52","0.52","0.52","0.52"
"170:41:20","0.24","0.24","0.24","0.24","0.68","0.68","0.68","0.68","0.54","0.54","0.54","0.54"
"170:41:21","0.24","0.24","0.24","0.24","0.68","0.68","0.68","0.68","0.53","0.53","0.53","0.53"
"170:41:22","0.24","0.24","0.24","0.24","0.68","0.68","0.68","0.68","0.52","0.52","0.52","0.52"
"170:41:23","0.24","0.24","0.24","0.24","0.68","0.68","0.68","0.68","0.54","0.54","0.54","0.54"
"170:41:24","0.24","0.24","0.24","0.24","0.68","0.68","0.68","0.68","0.53","0.53","0.53","0.53"
"170:41:25","0.24","0.24","0.24","0.24","0.68","0.68","0.68","0.68","0.52","0.52","0.52","0.52"
"170:41:26","0.24","0.24","0.24","0.24","0.68","0.68","0.68","0.68","0.54","0.54","0.54","0.54"
"170:41:27","0.24","0.24","0.24","0.24","0.68","0.68","0.68","0.68","0.54","0.54","0.54","0.54"
"170:41:28","0.24","0.24","0.24","0.24","0.68","0.68","0.68","0.68","0.52","0.52","0.52","0.52"
"170:41:29","0.24","0.24","0.24","0.24","0.68","0.68","0.68","0.68","0.53","0.53","0.53","0.53"
"170:41:30","0.24","0.24","0.24","0.24","0.68","0.68","0.68","0.68","0.54","0.54","0.54","0.54"
"170:41:31","0.24","0.24","0.24","0.24","0.68","0.68","0.68","0.68","0.52","0.52","0.52","0.52"
"170:41:32","0.24","0.24","0.24","0.24","0.68","0.68","0.68","0.68","0.52","0.52","0.52","0.52"
"170:41:33","0.24","0.24","0.24","0.24","0.68","0.68","0.68","0.68","0.54","0.54","0.54","0.54"
"170:41:34","0.24","0.24","0.24","0.24","0.68","0.68","0.68","0.68","0.53","0.53","0.53","0.53"
"170:41:35","0.24","0.24","0.24","0.24","0.68","0.68","0.68","0.68","0.52","0.52","0.52","0.52"
"170:41:36","0.24","0.24","0.24","0.24","0.68","0.68","0.68","0.68","0.54","0.54","0.54","0.54"
"170:41:37","0.24","0.24","0.24","0.24","0.68","0.68","0.68","0.68","0.53","0.53","0.53","0.53"
"170:41:38","0.24","0.24","0.24","0.24","0.68","0.68","0.68","0.68","0.51","0.51","0.51","0.51"
"170:41:39","0.24","0.24","0.24","0.24","0.68","0.68","0.68","0.68","0.53","0.53","0.53","0.53"
"170:41:40","0.24","0.24","0.24","0.24","0.68","0.68","0.68","0.68","0.54","0.54","0.54","0.54"
"170:41:41","0.24","0.24","0.24","0.24","0.68","0.68","0.68","0.68","0.52","0.52","0.52","0.52"
"170:41:42","0.24","0.24","0.24","0.24","0.68","0.68","0.68","0.68","0.52","0.52","0.52","0.52"
"170:41:43","0.24","0.24","0.24","0.24","0.68","0.68","0.68","0.68","0.54","0.54","0.54","0.54"
"170:41:44","0.24","0.24","0.24","0.24","0.68","0.68","0.68","0.68","0.52","0.52","0.52","0.52"
"170:41:45","0.24","0.24","0.24","0.24","0.68","0.68","0.68","0.68","0.51","0.51","0.51","0.51"
"170:41:46","0.24","0.24","0.24","0.24","0.68","0.68","0.68","0.68","0.53","0.53","0.53","0.53"
"170:41:47","0.24","0.24","0.24","0.24","0.68","0.68","0.68","0.68","0.53","0.53","0.53","0.53"
"170:41:48","0.24","0.24","0.24","0.24","0.68","0.68","0.68","0.68","0.51","0.51","0.51","0.51"
"170:41:49","0.24","0.24","0.24","0.24","0.68","0.68","0.68","0.68","0.52","0.52","0.52","0.52"
"170:41:50","0.24","0.24","0.24","0.24","0.68","0.68","0.68","0.68","0.54","0.54","0.54","0.54"
"170:41:51","0.24","0.24","0.24","0.24","0.68","0.68","0.68","0.68","0.52","0.52","0.52","0.52"
"170:41:52","0.24","0.24","0.24","0.24","0.68","0.68","0.68","0.68","0.51","0.51","0.51","0.51"
"170:41:53","0.24","0.24","0.24","0.24","0.68","0.68","0.68","0.68","0.53","0.53","0.53","0.53"
"170:41:54","0.24","0.24","0.24","0.24","0.68","0.68","0.68","0.68","0.54","0.54","0.54","0.54"
"170:41:55","0.24","0.24","0.24","0.24","0.68","0.68","0.68","0.68","0.52","0.52","0.52","0.52"
"170:41:56","0.24","0.24","0.24","0.24","0.68","0.68","0.68","0.68","0.52","0.52","0.52","0.52"
"170:41:57","0.24","0.24","0.24","0.24","0.68","0.68","0.68","0.68","0.54","0.54","0.54","0.54"
"170:41:58","0.24","0.24","0.24","0.24","0.68","0.68","0.68","0.68","0.53","0.53","0.53","0.53"
"170:41:59","0.24","0.24","0.24","0.24","0.68","0.68","0.68","0.68","0.51","0.51","0.51","0.51"
"170:42:00","0.24","0.24","0.24","0.24","0.68","0.68","0.68","0.68","0.53","0.53","0.53","0.53"
"170:42:01","0.24","0.24","0.24","0.24","0.68","0.68","0.68","0.68","0.54","0.54","0.54","0.54"
"170:42:02","0.24","0.24","0.24","0.24","0.68","0.68","0.68","0.68","0.52","0.52","0.52","0.52"
"170:42:03","0.24","0.24","0.24","0.24","0.68","0.68","0.68","0.68","0.51","0.51","0.51","0.51"
"170:42:04","0.24","0.24","0.24","0.24","0.68","0.68","0.68","0.68","0.54","0.54","0.54","0.54"
"170:42:05","0.23","0.23","0.23","0.23","0.68","0.68","0.68","0.68","0.53","0.53","0.53","0.53"
"170:42:06","0.23","0.23","0.23","0.23","0.68","0.68","0.68","0.68","0.51","0.51","0.51","0.51"
"170:42:07","0.23","0.23","0.23","0.23","0.68","0.68","0.68","0.68","0.52","0.52","0.52","0.52"
"170:42:08","0.23","0.23","0.23","0.23","0.68","0.68","0.68","0.68","0.54","0.54","0.54","0.54"
"170:42:09","0.23","0.23","0.23","0.23","0.68","0.68","0.68","0.68","0.52","0.52","0.52","0.52"
"170:42:10","0.23","0.23","0.23","0.23","0.68","0.68","0.68","0.68","0.51","0.51","0.51","0.51"
"170:42:11","0.24","0.24","0.24","0.24","0.68","0.68","0.68","0.68","0.54","0.54","0.54","0.54"
"170:42:12","0.24","0.24","0.24","0.24","0.68","0.68","0.68","0.68","0.53","0.53","0.53","0.53"
"170:42:13","0.24","0.24","0.24","0.24","0.68","0.68","0.68","0.68","0.51","0.51","0.51","0.51"
"170:42:14","0.24","0.24","0.24","0.24","0.68","0.68","0.68","0.68","0.52","0.52","0.52","0.52"
"170:42:15","0.24","0.24","0.24","0.24","0.68","0.68","0.68","0.68","0.54","0.54","0.54","0.54"
"170:42:16","0.24","0.24","0.24","0.24","0.68","0.68","0.68","0.68","0.52","0.52","0.52","0.52"
"170:42:17","0.24","0.24","0.24","0.24","0.68","0.68","0.68","0.68","0.51","0.51","0.51","0.51"
"170:42:18","0.24","0.24","0.24","0.24","0.68","0.68","0.68","0.68","0.53","0.53","0.53","0.53"
"170:42:19","0.24","0.24","0.24","0.24","0.68","0.68","0.68","0.68","0.53","0.53","0.53","0.53"
"170:42:20","0.24","0.24","0.24","0.24","0.68","0.68","0.68","0.68","0.51","0.51","0.51","0.51"
"170:42:21","0.24","0.24","0.24","0.24","0.68","0.68","0.68","0.68","0.52","0.52","0.52","0.52"
"170:42:22","0.24","0.24","0.24","0.24","0.68","0.68","0.68","0.68","0.54","0.54","0.54","0.54"
"170:42:23","0.24","0.24","0.24","0.24","0.68","0.68","0.68","0.68","0.52","0.52","0.52","0.52"
"170:42:24","0.23","0.23","0.23","0.23","0.68","0.68","0.68","0.68","0.51","0.51","0.51","0.51"
"170:42:25","0.24","0.24","0.24","0.24","0.68","0.68","0.68","0.68","0.53","0.53","0.53","0.53"
"170:42:26","0.24","0.24","0.24","0.24","0.68","0.68","0.68","0.68","0.53","0.53","0.53","0.53"
"170:42:27","0.23","0.23","0.23","0.23","0.67","0.67","0.67","0.67","0.51","0.51","0.51","0.51"
"170:42:28","0.23","0.23","0.23","0.23","0.68","0.68","0.68","0.68","0.52","0.52","0.52","0.52"
"170:42:29","0.24","0.24","0.24","0.24","0.68","0.68","0.68","0.68","0.54","0.54","0.54","0.54"
"170:42:30","0.23","0.23","0.23","0.23","0.67","0.67","0.67","0.67","0.52","0.52","0.52","0.52"
"170:42:31","0.23","0.23","0.23","0.23","0.67","0.67","0.67","0.67","0.51","0.51","0.51","0.51"
"170:42:32","0.23","0.23","0.23","0.23","0.68","0.68","0.68","0.68","0.53","0.53","0.53","0.53"
"170:42:33","0.23","0.23","0.23","0.23","0.68","0.68","0.68","0.68","0.54","0.54","0.54","0.54"
"170:42:34","0.23","0.23","0.23","0.23","0.67","0.67","0.67","0.67","0.51","0.51","0.51","0.51"
"170:42:35","0.23","0.23","0.23","0.23","0.67","0.67","0.67","0.67","0.51","0.51","0.51","0.51"
"170:42:36","0.23","0.23","0.23","0.23","0.68","0.68","0.68","0.68","0.54","0.54","0.54","0.54"
"170:42:37","0.23","0.23","0.23","0.23","0.67","0.67","0.67","0.67","0.53","0.53","0.53","0.53"
"170:42:38","0.23","0.23","0.23","0.23","0.67","0.67","0.67","0.67","0.51","0.51","0.51","0.51"
"170:42:39","0.23","0.23","0.23","0.23","0.67","0.67","0.67","0.67","0.51","0.51","0.51","0.51"
"170:42:40","0.23","0.23","0.23","0.23","0.67","0.67","0.67","0.67","0.53","0.53","0.53","0.53"
"170:42:41","0.23","0.23","0.23","0.23","0.67","0.67","0.67","0.67","0.53","0.53","0.53","0.53"
"170:42:42","0.23","0.23","0.23","0.23","0.67","0.67","0.67","0.67","0.51","0.51","0.51","0.51"
"170:42:43","0.23","0.23","0.23","0.23","0.67","0.67","0.67","0.67","0.51","0.51","0.51","0.51"
"170:42:44","0.23","0.23","0.23","0.23","0.67","0.67","0.67","0.67","0.53","0.53","0.53","0.53"
"170:42:45","0.23","0.23","0.23","0.23","0.67","0.67","0.67","0.67","0.54","0.54","0.54","0.54"
"170:42:46","0.23","0.23","0.23","0.23","0.67","0.67","0.67","0.67","0.52","0.52","0.52","0.52"
"170:42:47","0.23","0.23","0.23","0.23","0.67","0.67","0.67","0.67","0.51","0.51","0.51","0.51"
"170:42:48","0.23","0.23","0.23","0.23","0.67","0.67","0.67","0.67","0.52","0.52","0.52","0.52"
"170:42:49","0.23","0.23","0.23","0.23","0.67","0.67","0.67","0.67","0.53","0.53","0.53","0.53"
"170:42:50","0.23","0.23","0.23","0.23","0.67","0.67","0.67","0.67","0.53","0.53","0.53","0.53"
"170:42:51","0.23","0.23","0.23","0.23","0.67","0.67","0.67","0.67","0.52","0.52","0.52","0.52"
"170:42:52","0.23","0.23","0.23","0.23","0.67","0.67","0.67","0.67","0.51","0.51","0.51","0.51"
"170:42:53","0.23","0.23","0.23","0.23","0.67","0.67","0.67","0.67","0.52","0.52","0.52","0.52"
"170:42:54","0.23","0.23","0.23","0.23","0.67","0.67","0.67","0.67","0.53","0.53","0.53","0.53"
"170:42:55","0.23","0.23","0.23","0.23","0.67","0.67","0.67","0.67","0.53","0.53","0.53","0.53"
"170:42:56","0.23","0.23","0.23","0.23","0.67","0.67","0.67","0.67","0.51","0.51","0.51","0.51"
"170:42:57","0.23","0.23","0.23","0.23","0.67","0.67","0.67","0.67","0.51","0.51","0.51","0.51"
"170:42:58","0.23","0.23","0.23","0.23","0.67","0.67","0.67","0.67","0.53","0.53","0.53","0.53"
"170:42:59","0.23","0.23","0.23","0.23","0.67","0.67","0.67","0.67","0.53","0.53","0.53","0.53"
"170:43:00","0.23","0.23","0.23","0.23","0.67","0.67","0.67","0.67","0.52","0.52","0.52","0.52"
"170:43:01","0.23","0.23","0.23","0.23","0.67","0.67","0.67","0.67","0.51","0.51","0.51","0.51"
"170:43:02","0.23","0.23","0.23","0.23","0.67","0.67","0.67","0.67","0.51","0.51","0.51","0.51"
"170:43:03","0.23","0.23","0.23","0.23","0.67","0.67","0.67","0.67","0.53","0.53","0.53","0.53"
"170:43:04","0.23","0.23","0.23","0.23","0.67","0.67","0.67","0.67","0.53","0.53","0.53","0.53"
"170:43:05","0.23","0.23","0.23","0.23","0.67","0.67","0.67","0.67","0.51","0.51","0.51","0.51"
"170:43:06","0.23","0.23","0.23","0.23","0.67","0.67","0.67","0.67","0.51","0.51","0.51","0.51"
"170:43:07","0.23","0.23","0.23","0.23","0.67","0.67","0.67","0.67","0.52","0.52","0.52","0.52"
"170:43:08","0.23","0.23","0.23","0.23","0.67","0.67","0.67","0.67","0.53","0.53","0.53","0.53"
"170:43:09","0.23","0.23","0.23","0.23","0.67","0.67","0.67","0.67","0.52","0.52","0.52","0.52"
"170:43:10","0.23","0.23","0.23","0.23","0.67","0.67","0.67","0.67","0.51","0.51","0.51","0.51"
"170:43:11","0.23","0.23","0.23","0.23","0.67","0.67","0.67","0.67","0.51","0.51","0.51","0.51"
"170:43:12","0.23","0.23","0.23","0.23","0.67","0.67","0.67","0.67","0.53","0.53","0.53","0.53"
"170:43:13","0.23","0.23","0.23","0.23","0.67","0.67","0.67","0.67","0.53","0.53","0.53","0.53"
"170:43:14","0.23","0.23","0.23","0.23","0.67","0.67","0.67","0.67","0.51","0.51","0.51","0.51"
"170:43:15","0.23","0.23","0.23","0.23","0.67","0.67","0.67","0.67","0.51","0.51","0.51","0.51"
"170:43:16","0.23","0.23","0.23","0.23","0.67","0.67","0.67","0.67","0.52","0.52","0.52","0.52"
"170:43:17","0.23","0.23","0.23","0.23","0.67","0.67","0.67","0.67","0.53","0.53","0.53","0.53"
"170:43:18","0.23","0.23","0.23","0.23","0.67","0.67","0.67","0.67","0.52","0.52","0.52","0.52"
"170:43:19","0.23","0.23","0.23","0.23","0.67","0.67","0.67","0.67","0.50","0.50","0.50","0.50"
"170:43:20","0.23","0.23","0.23","0.23","0.67","0.67","0.67","0.67","0.51","0.51","0.51","0.51"
"170:43:21","0.23","0.23","0.23","0.23","0.67","0.67","0.67","0.67","0.52","0.52","0.52","0.52"
"170:43:22","0.23","0.23","0.23","0.23","0.67","0.67","0.67","0.67","0.53","0.53","0.53","0.53"
"170:43:23","0.23","0.23","0.23","0.23","0.67","0.67","0.67","0.67","0.52","0.52","0.52","0.52"
"170:43:24","0.23","0.23","0.23","0.23","0.67","0.67","0.67","0.67","0.51","0.51","0.51","0.51"
"170:43:25","0.23","0.23","0.23","0.23","0.67","0.67","0.67","0.67","0.50","0.50","0.50","0.50"
"170:43:26","0.23","0.23","0.23","0.23","0.67","0.67","0.67","0.67","0.51","0.51","0.51","0.51"
"170:43:27","0.23","0.23","0.23","0.23","0.67","0.67","0.67","0.67","0.53","0.53","0.53","0.53"
"170:43:28","0.23","0.23","0.23","0.23","0.67","0.67","0.67","0.67","0.53","0.53","0.53","0.53"
"170:43:29","0.23","0.23","0.23","0.23","0.67","0.67","0.67","0.67","0.51","0.51","0.51","0.51"
"170:43:30","0.23","0.23","0.23","0.23","0.67","0.67","0.67","0.67","0.50","0.50","0.50","0.50"
"170:43:31","0.23","0.23","0.23","0.23","0.67","0.67","0.67","0.67","0.51","0.51","0.51","0.51"
"170:43:32","0.23","0.23","0.23","0.23","0.67","0.67","0.67","0.67","0.52","0.52","0.52","0.52"
"170:43:33","0.23","0.23","0.23","0.23","0.67","0.67","0.67","0.67","0.53","0.53","0.53","0.53"
"170:43:34","0.23","0.23","0.23","0.23","0.67","0.67","0.67","0.67","0.52","0.52","0.52","0.52"
"170:43:35","0.23","0.23","0.23","0.23","0.67","0.67","0.67","0.67","0.50","0.50","0.50","0.50"
"170:43:36","0.23","0.23","0.23","0.23","0.67","0.67","0.67","0.67","0.51","0.51","0.51","0.51"
"170:43:37","0.23","0.23","0.23","0.23","0.67","0.67","0.67","0.67","0.52","0.52","0.52","0.52"
"170:43:38","0.23","0.23","0.23","0.23","0.67","0.67","0.67","0.67","0.53","0.53","0.53","0.53"
"170:43:39","0.23","0.23","0.23","0.23","0.67","0.67","0.67","0.67","0.52","0.52","0.52","0.52"
"170:43:40","0.23","0.23","0.23","0.23","0.67","0.67","0.67","0.67","0.50","0.50","0.50","0.50"
"170:43:41","0.23","0.23","0.23","0.23","0.67","0.67","0.67","0.67","0.51","0.51","0.51","0.51"
"170:43:42","0.23","0.23","0.23","0.23","0.67","0.67","0.67","0.67","0.53","0.53","0.53","0.53"
"170:43:43","0.23","0.23","0.23","0.23","0.67","0.67","0.67","0.67","0.53","0.53","0.53","0.53"
"170:43:44","0.23","0.23","0.23","0.23","0.67","0.67","0.67","0.67","0.51","0.51","0.51","0.51"
"170:43:45","0.23","0.23","0.23","0.23","0.67","0.67","0.67","0.67","0.50","0.50","0.50","0.50"
"170:43:46","0.23","0.23","0.23","0.23","0.67","0.67","0.67","0.67","0.52","0.52","0.52","0.52"
"170:43:47","0.23","0.23","0.23","0.23","0.67","0.67","0.67","0.67","0.53","0.53","0.53","0.53"
"170:43:48","0.23","0.23","0.23","0.23","0.67","0.67","0.67","0.67","0.51","0.51","0.51","0.51"
"170:43:49","0.23","0.23","0.23","0.23","0.67","0.67","0.67","0.67","0.50","0.50","0.50","0.50"
"170:43:50","0.23","0.23","0.23","0.23","0.67","0.67","0.67","0.67","0.52","0.52","0.52","0.52"
"170:43:51","0.23","0.23","0.23","0.23","0.67","0.67","0.67","0.67","0.53","0.53","0.53","0.53"
"170:43:52","0.23","0.23","0.23","0.23","0.67","0.67","0.67","0.67","0.51","0.51","0.51","0.51"
"170:43:53","0.23","0.23","0.23","0.23","0.67","0.67","0.67","0.67","0.50","0.50","0.50","0.50"
"170:43:54","0.23","0.23","0.23","0.23","0.67","0.67","0.67","0.67","0.52","0.52","0.52","0.52"
"170:43:55","0.23","0.23","0.23","0.23","0.67","0.67","0.67","0.67","0.53","0.53","0.53","0.53"
"170:43:56","0.23","0.23","0.23","0.23","0.67","0.67","0.67","0.67","0.52","0.52","0.52","0.52"
"170:43:57","0.23","0.23","0.23","0.23","0.67","0.67","0.67","0.67","0.50","0.50","0.50","0.50"
"170:43:58","0.23","0.23","0.23","0.23","0.67","0.67","0.67","0.67","0.51","0.51","0.51","0.51"
"170:43:59","0.23","0.23","0.23","0.23","0.67","0.67","0.67","0.67","0.53","0.53","0.53","0.53"
"170:44:00","0.23","0.23","0.23","0.23","0.67","0.67","0.67","0.67","0.52","0.52","0.52","0.52"
"170:44:01","0.23","0.23","0.23","0.23","0.67","0.67","0.67","0.67","0.51","0.51","0.51","0.51"
"170:44:02","0.23","0.23","0.23","0.23","0.67","0.67","0.67","0.67","0.50","0.50","0.50","0.50"
"170:44:03","0.23","0.23","0.23","0.23","0.67","0.67","0.67","0.67","0.52","0.52","0.52","0.52"
"170:44:04","0.23","0.23","0.23","0.23","0.67","0.67","0.67","0.67","0.53","0.53","0.53","0.53"
"170:44:05","0.23","0.23","0.23","0.23","0.67","0.67","0.67","0.67","0.51","0.51","0.51","0.51"
"170:44:06","0.23","0.23","0.23","0.23","0.67","0.67","0.67","0.67","0.50","0.50","0.50","0.50"
"170:44:07","0.23","0.23","0.23","0.23","0.67","0.67","0.67","0.67","0.51","0.51","0.51","0.51"
"170:44:08","0.23","0.23","0.23","0.23","0.67","0.67","0.67","0.67","0.53","0.53","0.53","0.53"
"170:44:09","0.23","0.23","0.23","0.23","0.67","0.67","0.67","0.67","0.52","0.52","0.52","0.52"
"170:44:10","0.23","0.23","0.23","0.23","0.67","0.67","0.67","0.67","0.51","0.51","0.51","0.51"
"170:44:11","0.23","0.23","0.23","0.23","0.67","0.67","0.67","0.67","0.50","0.50","0.50","0.50"
"170:44:12","0.23","0.23","0.23","0.23","0.67","0.67","0.67","0.67","0.52","0.52","0.52","0.52"
"170:44:13","0.23","0.23","0.23","0.23","0.67","0.67","0.67","0.67","0.53","0.53","0.53","0.53"
"170:44:14","0.22","0.22","0.22","0.22","0.67","0.67","0.67","0.67","0.52","0.52","0.52","0.52"
"170:44:15","0.22","0.22","0.22","0.22","0.67","0.67","0.67","0.67","0.50","0.50","0.50","0.50"
