"","OxyElectrode 1 Last (V)","OxyElectrode 1 Ave. (V)","OxyElectrode 1 Min. (V)","OxyElectrode 1 Max. (V)","OxyElectrode 2 Last (V)","OxyElectrode 2 Ave. (V)","OxyElectrode 2 Min. (V)","OxyElectrode 2 Max. (V)","OxyElectrode 3 Last (V)","OxyElectrode 3 Ave. (V)","OxyElectrode 3 Min. (V)","OxyElectrode 3 Max. (V)"
"195:00:34","0.01","0.01","0.01","0.01","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"195:00:35","0.01","0.01","0.01","0.01","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"195:00:36","0.01","0.01","0.01","0.01","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"195:00:37","0.01","0.01","0.01","0.01","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"195:00:38","0.01","0.01","0.01","0.01","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"195:00:39","0.01","0.01","0.01","0.01","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"195:00:40","0.01","0.01","0.01","0.01","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"195:00:41","0.01","0.01","0.01","0.01","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"195:00:42","0.01","0.01","0.01","0.01","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"195:00:43","0.01","0.01","0.01","0.01","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"195:00:44","0.01","0.01","0.01","0.01","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"195:00:45","0.01","0.01","0.01","0.01","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"195:00:46","0.01","0.01","0.01","0.01","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"195:00:47","0.01","0.01","0.01","0.01","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"195:00:48","0.01","0.01","0.01","0.01","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"195:00:49","0.01","0.01","0.01","0.01","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"195:00:50","0.01","0.01","0.01","0.01","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"195:00:51","0.01","0.01","0.01","0.01","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"195:00:52","0.01","0.01","0.01","0.01","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"195:00:53","0.01","0.01","0.01","0.01","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"195:00:54","0.01","0.01","0.01","0.01","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"195:00:55","0.01","0.01","0.01","0.01","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"195:00:56","0.01","0.01","0.01","0.01","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"195:00:57","0.01","0.01","0.01","0.01","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"195:00:58","0.01","0.01","0.01","0.01","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"195:00:59","0.01","0.01","0.01","0.01","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"195:01:00","0.01","0.01","0.01","0.01","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"195:01:01","0.01","0.01","0.01","0.01","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"195:01:02","0.01","0.01","0.01","0.01","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"195:01:03","0.01","0.01","0.01","0.01","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"195:01:04","0.01","0.01","0.01","0.01","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"195:01:05","0.01","0.01","0.01","0.01","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"195:01:06","0.01","0.01","0.01","0.01","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"195:01:07","0.01","0.01","0.01","0.01","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"195:01:08","0.01","0.01","0.01","0.01","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"195:01:09","0.01","0.01","0.01","0.01","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"195:01:10","0.01","0.01","0.01","0.01","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"195:01:11","0.01","0.01","0.01","0.01","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"195:01:12","0.01","0.01","0.01","0.01","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"195:01:13","0.01","0.01","0.01","0.01","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"195:01:14","0.01","0.01","0.01","0.01","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"195:01:15","0.01","0.01","0.01","0.01","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"195:01:16","0.01","0.01","0.01","0.01","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"195:01:17","0.01","0.01","0.01","0.01","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"195:01:18","0.01","0.01","0.01","0.01","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"195:01:19","0.01","0.01","0.01","0.01","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"195:01:20","0.01","0.01","0.01","0.01","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"195:01:21","0.01","0.01","0.01","0.01","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"195:01:22","0.01","0.01","0.01","0.01","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"195:01:23","0.01","0.01","0.01","0.01","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"195:01:24","0.01","0.01","0.01","0.01","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"195:01:25","0.01","0.01","0.01","0.01","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"195:01:26","0.01","0.01","0.01","0.01","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"195:01:27","0.01","0.01","0.01","0.01","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"195:01:28","0.01","0.01","0.01","0.01","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"195:01:29","0.01","0.01","0.01","0.01","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"195:01:30","0.01","0.01","0.01","0.01","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"195:01:31","0.01","0.01","0.01","0.01","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"195:01:32","0.01","0.01","0.01","0.01","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"195:01:33","0.01","0.01","0.01","0.01","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"195:01:34","0.01","0.01","0.01","0.01","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"195:01:35","0.01","0.01","0.01","0.01","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"195:01:36","0.01","0.01","0.01","0.01","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"195:01:37","0.01","0.01","0.01","0.01","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"195:01:38","0.01","0.01","0.01","0.01","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"195:01:39","0.01","0.01","0.01","0.01","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"195:01:40","0.01","0.01","0.01","0.01","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"195:01:41","0.01","0.01","0.01","0.01","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"195:01:42","0.01","0.01","0.01","0.01","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"195:01:43","0.01","0.01","0.01","0.01","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"195:01:44","0.01","0.01","0.01","0.01","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"195:01:45","0.01","0.01","0.01","0.01","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"195:01:46","0.01","0.01","0.01","0.01","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"195:01:47","0.01","0.01","0.01","0.01","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"195:01:48","0.01","0.01","0.01","0.01","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"195:01:49","0.01","0.01","0.01","0.01","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"195:01:50","0.01","0.01","0.01","0.01","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"195:01:51","0.01","0.01","0.01","0.01","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"195:01:52","0.01","0.01","0.01","0.01","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"195:01:53","0.01","0.01","0.01","0.01","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"195:01:54","0.01","0.01","0.01","0.01","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"195:01:55","0.01","0.01","0.01","0.01","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"195:01:56","0.01","0.01","0.01","0.01","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"195:01:57","0.01","0.01","0.01","0.01","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"195:01:58","0.01","0.01","0.01","0.01","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"195:01:59","0.01","0.01","0.01","0.01","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"195:02:00","0.01","0.01","0.01","0.01","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"195:02:01","0.01","0.01","0.01","0.01","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"195:02:02","0.01","0.01","0.01","0.01","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"195:02:03","0.01","0.01","0.01","0.01","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"195:02:04","0.01","0.01","0.01","0.01","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"195:02:05","0.01","0.01","0.01","0.01","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"195:02:06","0.01","0.01","0.01","0.01","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"195:02:07","0.01","0.01","0.01","0.01","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"195:02:08","0.01","0.01","0.01","0.01","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"195:02:09","0.01","0.01","0.01","0.01","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"195:02:10","0.01","0.01","0.01","0.01","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"195:02:11","0.01","0.01","0.01","0.01","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"195:02:12","0.01","0.01","0.01","0.01","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"195:02:13","0.01","0.01","0.01","0.01","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"195:02:14","0.01","0.01","0.01","0.01","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"195:02:15","0.01","0.01","0.01","0.01","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"195:02:16","0.01","0.01","0.01","0.01","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"195:02:17","0.01","0.01","0.01","0.01","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"195:02:18","0.01","0.01","0.01","0.01","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"195:02:19","0.01","0.01","0.01","0.01","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"195:02:20","0.01","0.01","0.01","0.01","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"195:02:21","0.01","0.01","0.01","0.01","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"195:02:22","0.01","0.01","0.01","0.01","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"195:02:23","0.01","0.01","0.01","0.01","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"195:02:24","0.01","0.01","0.01","0.01","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"195:02:25","0.01","0.01","0.01","0.01","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"195:02:26","0.01","0.01","0.01","0.01","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"195:02:27","0.01","0.01","0.01","0.01","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"195:02:28","0.01","0.01","0.01","0.01","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"195:02:29","0.01","0.01","0.01","0.01","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"195:02:30","0.01","0.01","0.01","0.01","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"195:02:31","0.01","0.01","0.01","0.01","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"195:02:32","0.01","0.01","0.01","0.01","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"195:02:33","0.01","0.01","0.01","0.01","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"195:02:34","0.01","0.01","0.01","0.01","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"195:02:35","0.01","0.01","0.01","0.01","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"195:02:36","0.01","0.01","0.01","0.01","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"195:02:37","0.01","0.01","0.01","0.01","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"195:02:38","0.01","0.01","0.01","0.01","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"195:02:39","0.01","0.01","0.01","0.01","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"195:02:40","0.01","0.01","0.01","0.01","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"195:02:41","0.01","0.01","0.01","0.01","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"195:02:42","0.01","0.01","0.01","0.01","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"195:02:43","0.01","0.01","0.01","0.01","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"195:02:44","0.01","0.01","0.01","0.01","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"195:02:45","0.01","0.01","0.01","0.01","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"195:02:46","0.01","0.01","0.01","0.01","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"195:02:47","0.01","0.01","0.01","0.01","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"195:02:48","0.01","0.01","0.01","0.01","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"195:02:49","0.01","0.01","0.01","0.01","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"195:02:50","0.01","0.01","0.01","0.01","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"195:02:51","0.01","0.01","0.01","0.01","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"195:02:52","0.01","0.01","0.01","0.01","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"195:02:53","0.01","0.01","0.01","0.01","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"195:02:54","0.01","0.01","0.01","0.01","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"195:02:55","0.01","0.01","0.01","0.01","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"195:02:56","0.01","0.01","0.01","0.01","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"195:02:57","0.01","0.01","0.01","0.01","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"195:02:58","0.01","0.01","0.01","0.01","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"195:02:59","0.01","0.01","0.01","0.01","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"195:03:00","0.01","0.01","0.01","0.01","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"195:03:01","0.01","0.01","0.01","0.01","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"195:03:02","0.01","0.01","0.01","0.01","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"195:03:03","0.01","0.01","0.01","0.01","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"195:03:04","0.01","0.01","0.01","0.01","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"195:03:05","0.01","0.01","0.01","0.01","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"195:03:06","0.01","0.01","0.01","0.01","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"195:03:07","0.01","0.01","0.01","0.01","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"195:03:08","0.01","0.01","0.01","0.01","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"195:03:09","0.01","0.01","0.01","0.01","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"195:03:10","0.01","0.01","0.01","0.01","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"195:03:11","0.01","0.01","0.01","0.01","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"195:03:12","0.01","0.01","0.01","0.01","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"195:03:13","0.01","0.01","0.01","0.01","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"195:03:14","0.01","0.01","0.01","0.01","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"195:03:15","0.01","0.01","0.01","0.01","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"195:03:16","0.01","0.01","0.01","0.01","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"195:03:17","0.01","0.01","0.01","0.01","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"195:03:18","0.01","0.01","0.01","0.01","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"195:03:19","0.01","0.01","0.01","0.01","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"195:03:20","0.01","0.01","0.01","0.01","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"195:03:21","0.01","0.01","0.01","0.01","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"195:03:22","0.01","0.01","0.01","0.01","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"195:03:23","0.01","0.01","0.01","0.01","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"195:03:24","0.01","0.01","0.01","0.01","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"195:03:25","0.01","0.01","0.01","0.01","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"195:03:26","0.01","0.01","0.01","0.01","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"195:03:27","0.01","0.01","0.01","0.01","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"195:03:28","0.01","0.01","0.01","0.01","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"195:03:29","0.01","0.01","0.01","0.01","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"195:03:30","0.01","0.01","0.01","0.01","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"195:03:31","0.01","0.01","0.01","0.01","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"195:03:32","0.01","0.01","0.01","0.01","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"195:03:33","0.01","0.01","0.01","0.01","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"195:03:34","0.01","0.01","0.01","0.01","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"195:03:35","0.01","0.01","0.01","0.01","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"195:03:36","0.01","0.01","0.01","0.01","0.01","0.01","0.01","0.01","0.00","0.00","0.00","0.00"
"195:03:37","0.01","0.01","0.01","0.01","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"195:03:38","0.01","0.01","0.01","0.01","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"195:03:39","0.01","0.01","0.01","0.01","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"195:03:40","0.01","0.01","0.01","0.01","0.01","0.01","0.01","0.01","0.00","0.00","0.00","0.00"
"195:03:41","0.01","0.01","0.01","0.01","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"195:03:42","0.01","0.01","0.01","0.01","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"195:03:43","0.01","0.01","0.01","0.01","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"195:03:44","0.01","0.01","0.01","0.01","0.01","0.01","0.01","0.01","0.00","0.00","0.00","0.00"
"195:03:45","0.02","0.02","0.02","0.02","0.01","0.01","0.01","0.01","0.00","0.00","0.00","0.00"
"195:03:46","0.02","0.02","0.02","0.02","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"195:03:47","0.01","0.01","0.01","0.01","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"195:03:48","0.02","0.02","0.02","0.02","0.01","0.01","0.01","0.01","0.00","0.00","0.00","0.00"
"195:03:49","0.02","0.02","0.02","0.02","0.01","0.01","0.01","0.01","0.00","0.00","0.00","0.00"
"195:03:50","0.02","0.02","0.02","0.02","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"195:03:51","0.02","0.02","0.02","0.02","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"195:03:52","0.02","0.02","0.02","0.02","0.01","0.01","0.01","0.01","0.00","0.00","0.00","0.00"
"195:03:53","0.02","0.02","0.02","0.02","0.01","0.01","0.01","0.01","0.00","0.00","0.00","0.00"
"195:03:54","0.02","0.02","0.02","0.02","0.01","0.01","0.01","0.01","0.00","0.00","0.00","0.00"
"195:03:55","0.02","0.02","0.02","0.02","0.01","0.01","0.01","0.01","0.00","0.00","0.00","0.00"
"195:03:56","0.02","0.02","0.02","0.02","0.01","0.01","0.01","0.01","0.00","0.00","0.00","0.00"
"195:03:57","0.02","0.02","0.02","0.02","0.01","0.01","0.01","0.01","0.00","0.00","0.00","0.00"
"195:03:58","0.02","0.02","0.02","0.02","0.01","0.01","0.01","0.01","0.00","0.00","0.00","0.00"
"195:03:59","0.02","0.02","0.02","0.02","0.01","0.01","0.01","0.01","0.00","0.00","0.00","0.00"
"195:04:00","0.02","0.02","0.02","0.02","0.01","0.01","0.01","0.01","0.01","0.01","0.01","0.01"
"195:04:01","0.02","0.02","0.02","0.02","0.01","0.01","0.01","0.01","0.01","0.01","0.01","0.01"
"195:04:02","0.02","0.02","0.02","0.02","0.01","0.01","0.01","0.01","0.01","0.01","0.01","0.01"
"195:04:03","0.02","0.02","0.02","0.02","0.01","0.01","0.01","0.01","0.01","0.01","0.01","0.01"
"195:04:04","0.02","0.02","0.02","0.02","0.01","0.01","0.01","0.01","0.01","0.01","0.01","0.01"
"195:04:05","0.02","0.02","0.02","0.02","0.01","0.01","0.01","0.01","0.01","0.01","0.01","0.01"
"195:04:06","0.02","0.02","0.02","0.02","0.01","0.01","0.01","0.01","0.01","0.01","0.01","0.01"
"195:04:07","0.02","0.02","0.02","0.02","0.01","0.01","0.01","0.01","0.01","0.01","0.01","0.01"
"195:04:08","0.02","0.02","0.02","0.02","0.01","0.01","0.01","0.01","0.01","0.01","0.01","0.01"
"195:04:09","0.02","0.02","0.02","0.02","0.01","0.01","0.01","0.01","0.01","0.01","0.01","0.01"
"195:04:10","0.02","0.02","0.02","0.02","0.01","0.01","0.01","0.01","0.01","0.01","0.01","0.01"
"195:04:11","0.02","0.02","0.02","0.02","0.01","0.01","0.01","0.01","0.01","0.01","0.01","0.01"
